Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	A2RUB1;A2RUB1-1;A2RUB1-2;A2RUB1-5	A2RUB1;A2RUB1-1;A2RUB1-2;A2RUB1-5	-1,528252835235124	1,528252835235124	8,150261190934725E-06	0,002044789078996752	8	A2RUB1;A2RUB1-1;A2RUB1-2;A2RUB1-5	MEIOC	Meiosis-specific coiled-coil domain-containing protein MEIOC;Isoform 3 of Meiosis-specific coiled-coil domain-containing protein MEIOC;Isoform 2 of Meiosis-specific coiled-coil domain-containing protein MEIOC;Isoform 4 of Meiosis-specific coiled-coil domain-containing protein MEIOC	MEIOC_HUMAN	1	-65,33030223908143	0,3466969776091856	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P11137;P11137-3	P11137;P11137-3	-0,9042326643373987	0,9042326643373987	8,446956109686705E-06	0,002044789078996752	12	P11137;P11137-3	MAP2	Microtubule-associated protein 2;Isoform 3 of Microtubule-associated protein 2	MTAP2_HUMAN	14	-46,56831809529351	0,5343168190470649	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P15311	P15311	0,6920789395164008	0,6920789395164008	8,429283883112986E-06	0,002044789078996752	12	P15311	EZR	Ezrin	EZRI_HUMAN	32	61,56099536511248	1,6156099536511248	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q68BL7	Q68BL7	0,8439244322158196	0,8439244322158196	8,143853765022736E-06	0,002044789078996752	12	Q68BL7	OLFML2A	Olfactomedin-like protein 2A	OLM2A_HUMAN	11	79,49260813682089	1,7949260813682089	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P37840;P37840-2	P37840;P37840-2	-4,727003547701002	4,727003547701002	1,0067739370710251E-05	0,002227904264301174	12	P37840;P37840-2	SNCA	Alpha-synuclein;Isoform 2-4 of Alpha-synuclein	SYUA_HUMAN	8	-96,22401602486055	0,037759839751394575	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P09972	P09972	-1,1095135973333563	1,1095135973333563	1,0321981708751439E-05	0,0022442712017267394	12	P09972	ALDOC	Fructose-bisphosphate aldolase C	ALDOC_HUMAN	9	-53,65497437696596	0,4634502562303404	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95479;O95479-2	O95479;O95479-2	-0,6611447557400112	0,6611447557400112	1,390942192365538E-05	0,002570049447935527	12	O95479;O95479-2	H6PD	GDH/6PGL endoplasmic bifunctional protein;Isoform 2 of GDH/6PGL endoplasmic bifunctional protein	G6PE_HUMAN	37	-36,762368276981604	0,632376317230184	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q07075	Q07075	1,0006891194576923	1,0006891194576923	1,3369813513256276E-05	0,002570049447935527	12	Q07075	ENPEP	Glutamyl aminopeptidase	AMPE_HUMAN	20	100,09555506148997	2,0009555506148997	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q12882	Q12882	-0,9566323115393524	0,9566323115393524	1,4566908061343503E-05	0,0025803255398716496	12	Q12882	DPYD	Dihydropyrimidine dehydrogenase [NADP(+)]	DPYD_HUMAN	31	-48,47417200537689	0,5152582799462311	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15746;Q15746-6	Q15746;Q15746-6	-0,6113388661334787	0,6113388661334787	1,4607106024365214E-05	0,0025803255398716496	12	Q15746;Q15746-6	MYLK	Myosin light chain kinase, smooth muscle;Isoform Del-1790 of Myosin light chain kinase, smooth muscle	MYLK_HUMAN	31	-34,54110590541871	0,6545889409458129	TLR10_Light	WT_Light	NaN	NaN	NaN
