Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	P26440	P26440	0,5879865339608255	0,5879865339608255	0,00011938547029396879	0,0016652020549965366	12	P26440	IVD	Isovaleryl-CoA dehydrogenase, mitochondrial	IVD_HUMAN	13	50,31474477013425	1,5031474477013425	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P43235	P43235	0,870279853508014	0,870279853508014	0,00012037473604529598	0,001668506692902845	12	P43235	CTSK	Cathepsin K	CATK_HUMAN	14	82,801746429317	1,8280174642931701	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P61457	P61457	0,8101913453356064	0,8101913453356064	0,00012498068419265055	0,0016915450703750576	12	P61457	PCBD1	Pterin-4-alpha-carbinolamine dehydratase	PHS_HUMAN	4	75,34439873279695	1,7534439873279695	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O14949	O14949	0,7215719927782953	0,7215719927782953	0,0001471467608844877	0,0018445003894000112	12	O14949	UQCRQ	Cytochrome b-c1 complex subunit 8	QCR8_HUMAN	6	64,897781910032	1,64897781910032	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P02461	P02461	-0,7628466855558617	0,7628466855558617	0,00014800641044920656	0,0018479449220195798	12	P02461	COL3A1	Collagen alpha-1(III) chain	CO3A1_HUMAN	57	-41,06676713847834	0,5893323286152166	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05120	P05120	-1,1479252781894513	1,1479252781894513	0,00015693754982760804	0,0018928727741811663	12	P05120	SERPINB2	Plasminogen activator inhibitor 2	PAI2_HUMAN	14	-54,872626395763376	0,45127373604236615	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P17612;P17612-2	P17612;P17612-2	1,0892030847277032	1,0892030847277032	0,00015821678768104756	0,0018928727741811663	12	P17612;P17612-2	PRKACA	cAMP-dependent protein kinase catalytic subunit alpha;Isoform 2 of cAMP-dependent protein kinase catalytic subunit alpha	KAPCA_HUMAN	5	112,75648169147429	2,127564816914743	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H2I8	Q9H2I8	1,9935194351537042	1,9935194351537042	0,00015601712029542647	0,0018928727741811663	12	Q9H2I8	LRMDA	Leucine-rich melanocyte differentiation-associated protein	LRMDA_HUMAN	4	298,20723544982354	3,9820723544982353	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8WTV0-2;Q8WTV0-4	Q8WTV0-2;Q8WTV0-4	0,7666696992822649	0,7666696992822649	0,0001760325915232638	0,0019829652309877755	12	Q8WTV0-2;Q8WTV0-4	SCARB1	Isoform 1 of Scavenger receptor class B member 1;Isoform 4 of Scavenger receptor class B member 1	SCRB1_HUMAN	7	70,13378981934979	1,701337898193498	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P04066	P04066	0,8396402035728371	0,8396402035728371	0,00018498674498264287	0,0020426938488849423	12	P04066	FUCA1	Tissue alpha-L-fucosidase	FUCO_HUMAN	3	78,96037735500782	1,7896037735500783	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8TB24;Q8TB24-4	Q8TB24;Q8TB24-4	1,6754328946738797	1,6754328946738797	0,00018623082031641488	0,0020482134721148005	10	Q8TB24;Q8TB24-4	RIN3	Ras and Rab interactor 3;Isoform 4 of Ras and Rab interactor 3	RIN3_HUMAN	4	219,41518379616073	3,1941518379616074	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q92506	Q92506	0,6024168020937785	0,6024168020937785	0,00019124429845718128	0,002072728370939102	12	Q92506	HSD17B8	(3R)-3-hydroxyacyl-CoA dehydrogenase	DHB8_HUMAN	4	51,825782219247344	1,5182578221924734	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q86WA6;Q86WA6-2	Q86WA6;Q86WA6-2	0,7584689332197778	0,7584689332197778	0,0001958720050325679	0,00209221018259351	12	Q86WA6;Q86WA6-2	BPHL	Valacyclovir hydrolase;Isoform 2 of Valacyclovir hydrolase	BPHL_HUMAN	9	69,16943532915887	1,6916943532915887	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P02452	P02452	-0,8236422280442574	0,8236422280442574	0,00020594095570092166	0,0021442514296043146	12	P02452	COL1A1	Collagen alpha-1(I) chain	CO1A1_HUMAN	59	-43,49862931163986	0,5650137068836014	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06732	P06732	3,089833743856863	3,089833743856863	0,00021277867627156045	0,0021850093916713055	6	P06732	CKM	Creatine kinase M-type	KCRM_HUMAN	2	751,3980252203497	8,513980252203497	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q6P1X6	Q6P1X6	0,7157839129356046	0,7157839129356046	0,00021324964007324982	0,0021850093916713055	12	Q6P1X6	C8orf82	UPF0598 protein C8orf82	CH082_HUMAN	6	64,23753878660037	1,6423753878660037	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8TBF2;Q8TBF2-3	Q8TBF2;Q8TBF2-3	0,7111718607902343	0,7111718607902343	0,00021982301790642576	0,0022184869076767953	12	Q8TBF2;Q8TBF2-3	PRXL2B	Prostamide/prostaglandin F synthase;Isoform 3 of Prostamide/prostaglandin F synthase	PXL2B_HUMAN	7	63,71333747882046	1,6371333747882046	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q7Z2K8	Q7Z2K8	0,613400338360959	0,613400338360959	0,0002286960816679787	0,002250400387381431	12	Q7Z2K8	GPRIN1	G protein-regulated inducer of neurite outgrowth 1	GRIN1_HUMAN	6	52,98607452557602	1,5298607452557602	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q5T6F2	Q5T6F2	-0,8468667335547515	0,8468667335547515	0,00023202506545788994	0,0022704506642388543	12	Q5T6F2	UBAP2	Ubiquitin-associated protein 2	UBAP2_HUMAN	11	-44,40090649178169	0,5559909350821831	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P12755	P12755	1,7725630751497559	1,7725630751497559	0,00023767276671821105	0,0022967267032214054	12	P12755	SKI	Ski oncogene	SKI_HUMAN	4	241,66040772836982	3,416604077283698	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P08294	P08294	0,7118074309502649	0,7118074309502649	0,00023918470009928945	0,002303955916544596	12	P08294	SOD3	Extracellular superoxide dismutase [Cu-Zn]	SODE_HUMAN	3	63,785476241407224	1,6378547624140722	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P27144	P27144	0,7350748434325679	0,7350748434325679	0,00024300348104421238	0,0023218963550414935	12	P27144	AK4	Adenylate kinase 4, mitochondrial	KAD4_HUMAN	13	66,44838164662319	1,664483816466232	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H4G0-2	Q9H4G0-2	1,14941860156391	1,14941860156391	0,00024304226320063724	0,0023218963550414935	12	Q9H4G0-2	EPB41L1	Isoform 2 of Band 4.1-like protein 1	E41L1_HUMAN	9	121,82448231071388	2,2182448231071388	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P00749;P00749-2	P00749;P00749-2	0,9044909604323103	0,9044909604323103	0,0002527200617878061	0,002363605343299555	12	P00749;P00749-2	PLAU	Urokinase-type plasminogen activator;Isoform 2 of Urokinase-type plasminogen activator	UROK_HUMAN	5	87,18839040512319	1,8718839040512318	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y3P4	Q9Y3P4	1,2924282734380639	1,2924282734380639	0,0002563028613328624	0,0023770650108560607	10	Q9Y3P4	RHBDD3	Rhomboid domain-containing protein 3	RHBD3_HUMAN	2	144,93997972007156	2,4493997972007158	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P38432	P38432	-0,6312772393202456	0,6312772393202456	0,0002673330759517215	0,0024199099150691034	12	P38432	COIL	Coilin	COIL_HUMAN	8	-35,439540109081804	0,645604598909182	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q99685	Q99685	0,6719643146553181	0,6719643146553181	0,0002705585814541304	0,002434204032535082	12	Q99685	MGLL	Monoglyceride lipase	MGLL_HUMAN	12	59,32407829606381	1,593240782960638	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NZ56	Q9NZ56	0,8173042283247038	0,8173042283247038	0,0002836665671466796	0,002497673565417563	12	Q9NZ56	FMN2	Formin-2	FMN2_HUMAN	13	76,21102940957012	1,7621102940957012	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P51610-4	P51610-4	-0,6704832259578644	0,6704832259578644	0,00028589595717823585	0,002509829822986769	12	P51610-4	HCFC1	Isoform 4 of Host cell factor 1	HCFC1_HUMAN	1	-37,17037937344384	0,6282962062655616	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O15394	O15394	1,072300259859726	1,072300259859726	0,0002861012927052814	0,0025103902745683	10	O15394	NCAM2	Neural cell adhesion molecule 2	NCAM2_HUMAN	3	110,27834129105139	2,102783412910514	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P47712	P47712	-0,9246771155882357	0,9246771155882357	0,0002887147096463722	0,002524581753842255	12	P47712	PLA2G4A	Cytosolic phospholipase A2	PA24A_HUMAN	11	-47,32015943500314	0,5267984056499686	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	C9J7I0	C9J7I0	1,2676916365190452	1,2676916365190452	0,0003101906489581887	0,0026195780321048847	12	C9J7I0	UMAD1	UBAP1-MVB12-associated (UMA)-domain containing protein 1	UMAD1_HUMAN	1	140,77600697462435	2,4077600697462436	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y4G2	Q9Y4G2	0,8190110773324744	0,8190110773324744	0,0003122459431701665	0,0026284132970474704	12	Q9Y4G2	PLEKHM1	Pleckstrin homology domain-containing family M member 1	PKHM1_HUMAN	11	76,41962762326085	1,7641962762326084	TLR10_Light	WT_Light	NaN	NaN	NaN
