Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_WO / WT_WO	O14734	O14734	0,6907733728772166	0,6907733728772166	2,482966887725275E-06	0,00030806152812602673	12	O14734	ACOT8	Acyl-coenzyme A thioesterase 8	ACOT8_HUMAN	8	61,414856902978784	1,6141485690297879	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15003	Q15003	-0,6324905571920771	0,6324905571920771	3,366886188242808E-06	0,00036029054996806657	12	Q15003	NCAPH	Condensin complex subunit 2	CND2_HUMAN	18	-35,49381313820229	0,6450618686179771	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43854;O43854-2	O43854;O43854-2	0,7188207762095878	0,7188207762095878	3,7282894846458223E-06	0,00036569201683397874	12	O43854;O43854-2	EDIL3	EGF-like repeat and discoidin I-like domain-containing protein 3;Isoform 2 of EGF-like repeat and discoidin I-like domain-containing protein 3	EDIL3_HUMAN	18	64,58362181499882	1,6458362181499882	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NRV9	Q9NRV9	0,63887231699853	0,63887231699853	3,5466246307235053E-06	0,00036569201683397874	12	Q9NRV9	HEBP1	Heme-binding protein 1	HEBP1_HUMAN	10	55,71115668047395	1,5571115668047395	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y3D6	Q9Y3D6	0,6178721030035575	0,6178721030035575	3,5984676772329314E-06	0,00036569201683397874	12	Q9Y3D6	FIS1	Mitochondrial fission 1 protein	FIS1_HUMAN	7	53,46100445762929	1,534610044576293	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P27144	P27144	1,0409908107441526	1,0409908107441526	3,993099613422395E-06	0,0003794085106633855	12	P27144	AK4	Adenylate kinase 4, mitochondrial	KAD4_HUMAN	13	105,76403095915042	2,057640309591504	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P33316	P33316	-0,90074928128296	0,90074928128296	4,1086970735922954E-06	0,0003794085106633855	12	P33316	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	DUT_HUMAN	12	-46,43915157864771	0,5356084842135229	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14697-2	Q14697-2	0,6479393254420847	0,6479393254420847	4,098861366330496E-06	0,0003794085106633855	12	Q14697-2	GANAB	Isoform 2 of Neutral alpha-glucosidase AB	GANAB_HUMAN	57	56,69284731442366	1,5669284731442366	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96AE7	Q96AE7	0,9000077265696497	0,9000077265696497	4,219245759474503E-06	0,0003807670204529421	12	Q96AE7	TTC17	Tetratricopeptide repeat protein 17	TTC17_HUMAN	12	86,60759770965996	1,8660759770965996	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y6G3	Q9Y6G3	1,2509691274517944	1,2509691274517944	4,220473304479348E-06	0,0003807670204529421	12	Q9Y6G3	MRPL42	39S ribosomal protein L42, mitochondrial	RM42_HUMAN	2	138,0012461658748	2,380012461658748	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q86WA6;Q86WA6-2	Q86WA6;Q86WA6-2	0,6693808483884954	0,6693808483884954	4,937076550248407E-06	0,0004207718179853873	12	Q86WA6;Q86WA6-2	BPHL	Valacyclovir hydrolase;Isoform 2 of Valacyclovir hydrolase	BPHL_HUMAN	9	59,039028405523084	1,5903902840552309	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8TB37	Q8TB37	1,504709935315107	1,504709935315107	5,116667971261972E-06	0,00042820718465155615	12	Q8TB37	NUBPL	Iron-sulfur protein NUBPL	NUBPL_HUMAN	2	183,76761189228165	2,8376761189228166	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96DG6	Q96DG6	0,856111614640227	0,856111614640227	5,621715671109331E-06	0,00045059978365802756	12	Q96DG6	CMBL	Carboxymethylenebutenolidase homolog	CMBL_HUMAN	9	81,01529635082443	1,8101529635082443	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00469-2	O00469-2	0,6218103648862472	0,6218103648862472	6,09543981487788E-06	0,0004662073081556617	12	O00469-2	PLOD2	Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	PLOD2_HUMAN	37	53,88049385831726	1,5388049385831726	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8NC51	Q8NC51	-0,5977343978322951	0,5977343978322951	6,799501380949237E-06	0,00048592628639983437	12	Q8NC51	SERBP1	Plasminogen activator inhibitor 1 RNA-binding protein	PAIRB_HUMAN	32	-33,92091558530306	0,6607908441469694	TLR10_WO	WT_WO	NaN	NaN	NaN
