Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	P20333;P20333-2	P20333;P20333-2	-1,610966287126339	1,610966287126339	2,220575200389723E-08	4,873052277255247E-05	12	P20333;P20333-2	TNFRSF1B	Tumor necrosis factor receptor superfamily member 1B;Isoform 2 of Tumor necrosis factor receptor superfamily member 1B	TNR1B_HUMAN	2	-67,26209941313421	0,3273790058686579	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P08294	P08294	0,9187080493622155	0,9187080493622155	2,919012842064008E-06	0,0012208464965253638	12	P08294	SOD3	Extracellular superoxide dismutase [Cu-Zn]	SODE_HUMAN	8	89,042164006686	1,8904216400668599	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q14114;Q14114-3	Q14114;Q14114-3	-0,8023958841676553	0,8023958841676553	3,51894797355103E-06	0,0013235816448540177	12	Q14114;Q14114-3	LRP8	Low-density lipoprotein receptor-related protein 8;Isoform 3 of Low-density lipoprotein receptor-related protein 8	LRP8_HUMAN	5	-42,660385281695966	0,5733961471830403	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q6UX15-2	Q6UX15-2	-0,5838658621155853	0,5838658621155853	4,550763852591472E-06	0,0013235816448540177	12	Q6UX15-2	LAYN	Isoform 2 of Layilin	LAYN_HUMAN	4	-33,28263860459628	0,6671736139540372	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H4F8;Q9H4F8-2	Q9H4F8;Q9H4F8-2	-2,1912238374754693	2,1912238374754693	6,207487072884034E-06	0,0013971620904045141	12	Q9H4F8;Q9H4F8-2	SMOC1	SPARC-related modular calcium-binding protein 1;Isoform 2 of SPARC-related modular calcium-binding protein 1	SMOC1_HUMAN	12	-78,10343968890847	0,21896560311091523	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P29323;P29323-2;P29323-3	P29323;P29323-2;P29323-3	-1,1766864527401086	1,1766864527401086	7,418583579844621E-06	0,0014471183703083574	12	P29323;P29323-2;P29323-3	EPHB2	Ephrin type-B receptor 2;Isoform 2 of Ephrin type-B receptor 2;Isoform 3 of Ephrin type-B receptor 2	EPHB2_HUMAN	7	-55,76336513562985	0,4423663486437015	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NR31	Q9NR31	-2,853809406223956	2,853809406223956	1,034144323249921E-05	0,0016504943399068739	12	Q9NR31	SAR1A	GTP-binding protein SAR1a	SAR1A_HUMAN	2	-86,16695572996034	0,13833044270039668	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P22352	P22352	0,841502816010628	0,841502816010628	1,803863234872514E-05	0,00204607791865218	12	P22352	GPX3	Glutathione peroxidase 3	GPX3_HUMAN	5	79,19157596986146	1,7919157596986146	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q7Z7M9	Q7Z7M9	0,9258530733775744	0,9258530733775744	1,742573260386511E-05	0,00204607791865218	12	Q7Z7M9	GALNT5	Polypeptide N-acetylgalactosaminyltransferase 5	GALT5_HUMAN	17	89,98072761538572	1,8998072761538571	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8IUX7	Q8IUX7	1,8017236575296478	1,8017236575296478	1,8181143501352248E-05	0,00204607791865218	12	Q8IUX7	AEBP1	Adipocyte enhancer-binding protein 1	AEBP1_HUMAN	19	248,63650948839356	3,4863650948839355	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BQE3	Q9BQE3	-1,9979444944817595	1,9979444944817595	1,6969823614565298E-05	0,00204607791865218	12	Q9BQE3	TUBA1C	Tubulin alpha-1C chain	TBA1C_HUMAN	2	-74,96435541703693	0,2503564458296308	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P09958	P09958	-0,6990842301618514	0,6990842301618514	2,036051651983846E-05	0,0020942763226328674	12	P09958	FURIN	Furin	FURIN_HUMAN	5	-38,403692665294145	0,6159630733470586	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75095	O75095	-1,0861101809493179	1,0861101809493179	2,1132375060914E-05	0,002109830352277303	12	O75095	MEGF6	Multiple epidermal growth factor-like domains protein 6	MEGF6_HUMAN	10	-52,89703377170252	0,4710296622829749	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O94813	O94813	-0,7970632395297804	0,7970632395297804	3,469442333380702E-05	0,002771934193439659	12	O94813	SLIT2	Slit homolog 2 protein	SLIT2_HUMAN	25	-42,44804823852496	0,5755195176147504	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P51991-2	P51991-2	-1,4763203407723469	1,4763203407723469	3,966105886459667E-05	0,002853645694372373	10	P51991-2	HNRNPA3	Isoform 2 of Heterogeneous nuclear ribonucleoprotein A3	ROA3_HUMAN	1	-64,05956789714281	0,3594043210285719	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P56730	P56730	-1,9572395729728271	1,9572395729728271	3,9599714650535E-05	0,002853645694372373	12	P56730	PRSS12	Neurotrypsin	NETR_HUMAN	2	-74,24792788644163	0,25752072113558366	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UFW8	Q9UFW8	-2,5801479541801475	2,5801479541801475	3,92370046047859E-05	0,002853645694372373	12	Q9UFW8	CGGBP1	CGG triplet repeat-binding protein 1	CGBP1_HUMAN	2	-83,27762060039255	0,16722379399607448	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q86YD5;Q86YD5-2	Q86YD5;Q86YD5-2	-2,0069709870059484	2,0069709870059484	3,870125312876517E-05	0,002853645694372373	8	Q86YD5;Q86YD5-2	LDLRAD3	Low-density lipoprotein receptor class A domain-containing protein 3;Isoform 2 of Low-density lipoprotein receptor class A domain-containing protein 3	LRAD3_HUMAN	1	-75,12050662607454	0,2487949337392545	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O15118	O15118	-1,6178299182660696	1,6178299182660696	6,335821445256486E-05	0,003452594374493953	12	O15118	NPC1	NPC intracellular cholesterol transporter 1	NPC1_HUMAN	2	-67,41748028452854	0,3258251971547147	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q4V9L6	Q4V9L6	-1,0191933918906657	1,0191933918906657	7,088957613936012E-05	0,0036356416619757028	12	Q4V9L6	TMEM119	Transmembrane protein 119	TM119_HUMAN	3	-50,66078702333877	0,4933921297666123	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15024	Q15024	-1,4351536838489616	1,4351536838489616	7,297526421785828E-05	0,0036729921951069865	12	Q15024	EXOSC7	Exosome complex component RRP42	EXOS7_HUMAN	3	-63,01925187227807	0,3698074812772193	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q10588	Q10588	2,0033803263566896	2,0033803263566896	8,180381732430617E-05	0,003945461035564613	12	Q10588	BST1	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2	BST1_HUMAN	5	300,9383243209454	4,009383243209454	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15651	Q15651	-1,2250192051792208	1,2250192051792208	8,368502605050994E-05	0,003970741398223655	12	Q15651	HMGN3	High mobility group nucleosome-binding domain-containing protein 3	HMGN3_HUMAN	2	-57,220818196805666	0,4277918180319433	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P38919	P38919	-2,8194809498950812	2,8194809498950812	8,684656506581371E-05	0,004041710604676784	12	P38919	EIF4A3	Eukaryotic initiation factor 4A-III	IF4A3_HUMAN	3	-85,83385568180249	0,1416614431819752	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O00622	O00622	-0,9144337051446306	0,9144337051446306	9,782115345889895E-05	0,004278211903653102	12	O00622	CCN1	CCN family member 1	CCN1_HUMAN	20	-46,94479148640768	0,5305520851359232	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q16832	Q16832	-1,7704038556415889	1,7704038556415889	9,796315705562469E-05	0,004278211903653102	12	Q16832	DDR2	Discoidin domain-containing receptor 2	DDR2_HUMAN	3	-70,68733295370787	0,2931266704629214	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BUD6	Q9BUD6	3,4842429398767436	3,4842429398767436	0,00010634441885648889	0,004443014284987416	12	Q9BUD6	SPON2	Spondin-2	SPON2_HUMAN	8	1019,0812958832528	11,190812958832527	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P08123	P08123	-0,6359140005244625	0,6359140005244625	0,00011971294458349257	0,004691251015865615	12	P08123	COL1A2	Collagen alpha-2(I) chain	CO1A2_HUMAN	112	-35,64670163023469	0,6435329836976531	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8N183	Q8N183	-1,0331378618097753	1,0331378618097753	0,00013262315168028517	0,004942496815620327	12	Q8N183	NDUFAF2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2	NDUF2_HUMAN	2	-51,135381333441174	0,48864618666558823	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P37840;P37840-2	P37840;P37840-2	-4,571356887341937	4,571356887341937	0,00013832593701789892	0,005017458988194697	11	P37840;P37840-2	SNCA	Alpha-synuclein;Isoform 2-4 of Alpha-synuclein	SYUA_HUMAN	5	-95,79385290976703	0,042061470902329805	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06748;P06748-2	P06748;P06748-2	-1,116596709391246	1,116596709391246	0,00014115978783908262	0,005078281219883062	12	P06748;P06748-2	NPM1	Nucleophosmin;Isoform 2 of Nucleophosmin	NPM_HUMAN	11	-53,881954079135966	0,4611804592086403	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NPF0	Q9NPF0	-1,0955325894947767	1,0955325894947767	0,00014944827841698784	0,005212045154774471	12	Q9NPF0	CD320	CD320 antigen	CD320_HUMAN	4	-53,203666287975324	0,46796333712024674	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P01889	P01889	-0,6669199939636636	0,6669199939636636	0,00017636107088988236	0,005758755495305247	12	P01889	HLA-B	HLA class I histocompatibility antigen, B alpha chain	HLAB_HUMAN	17	-37,01500820638718	0,6298499179361282	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q92187	Q92187	-1,512199388345462	1,512199388345462	0,00019032582843033324	0,005924397595608032	12	Q92187	ST8SIA4	CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase	SIA8D_HUMAN	2	-64,94236422578051	0,3505763577421949	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P40121;P40121-2	P40121;P40121-2	0,8101065731136903	0,8101065731136903	0,00019925677704816518	0,005969330238970598	12	P40121;P40121-2	CAPG	Macrophage-capping protein;Isoform 2 of Macrophage-capping protein	CAPG_HUMAN	9	75,33409586409843	1,7533409586409843	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q27J81;Q27J81-2	Q27J81;Q27J81-2	-2,0673374280397416	2,0673374280397416	0,0002002582954083926	0,005969330238970598	12	Q27J81;Q27J81-2	INF2	Inverted formin-2;Isoform 2 of Inverted formin-2	INF2_HUMAN	3	-76,14005583695096	0,23859944163049032	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06276	P06276	-2,4905485720049643	2,4905485720049643	0,00021567165091840096	0,0062687607674229255	12	P06276	BCHE	Cholinesterase	CHLE_HUMAN	6	-82,20613979920978	0,17793860200790224	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UNA0	Q9UNA0	1,4631461266315877	1,4631461266315877	0,0002168127431568733	0,006281129569079319	12	Q9UNA0	ADAMTS5	A disintegrin and metalloproteinase with thrombospondin motifs 5	ATS5_HUMAN	7	175,7089549862593	2,757089549862593	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8N428	Q8N428	-0,8724680007332039	0,8724680007332039	0,0002926072814187219	0,007134740878593168	12	Q8N428	GALNT16	Polypeptide N-acetylgalactosaminyltransferase 16	GLT16_HUMAN	6	-45,378834664104176	0,5462116533589583	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P43121	P43121	0,8236885933800845	0,8236885933800845	0,00034580660364139527	0,007815185486578325	11	P43121	MCAM	Cell surface glycoprotein MUC18	MUC18_HUMAN	5	76,99254484179305	1,7699254484179305	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P09936	P09936	1,8530777339604703	1,8530777339604703	0,0003706147041745401	0,008012945500601262	12	P09936	UCHL1	Ubiquitin carboxyl-terminal hydrolase isozyme L1	UCHL1_HUMAN	6	261,27006915620836	3,612700691562084	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P00746	P00746	1,3199305076055559	1,3199305076055559	0,0003798954446401024	0,008093985954006842	12	P00746	CFD	Complement factor D	CFAD_HUMAN	9	149,65408403861238	2,496540840386124	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15828	Q15828	1,1005938816837366	1,1005938816837366	0,0004116917108851034	0,008503129030939853	12	Q15828	CST6	Cystatin-M	CYTM_HUMAN	3	114,44294922633009	2,144429492263301	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P55283	P55283	-0,6479181172760421	0,6479181172760421	0,00041508584554667926	0,00855310693006749	12	P55283	CDH4	Cadherin-4	CADH4_HUMAN	7	-36,17993944025443	0,6382006055974557	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O60220	O60220	-0,7385009212564264	0,7385009212564264	0,00046979699498160397	0,009004100484603756	12	O60220	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	TIM8A_HUMAN	3	-40,06381849454148	0,5993618150545852	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P46013	P46013	-0,6158056822342141	0,6158056822342141	0,000487129484773133	0,009235470015850024	12	P46013	MKI67	Proliferation marker protein Ki-67	KI67_HUMAN	18	-34,74346375163287	0,6525653624836713	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15063-3	Q15063-3	-3,7238875513097716	3,7238875513097716	0,0005025159381332925	0,00937003199213937	12	Q15063-3	POSTN	Isoform 3 of Periostin	POSTN_HUMAN	3	-92,4317033488239	0,07568296651176096	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NP84	Q9NP84	-0,6961980270252974	0,6961980270252974	0,0005561461748433946	0,009882289722217243	12	Q9NP84	TNFRSF12A	Tumor necrosis factor receptor superfamily member 12A	TNR12_HUMAN	3	-38,28034199271097	0,6171965800728902	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P01137	P01137	-0,6802347032551826	0,6802347032551826	0,0005716623827511961	0,009936737417405939	12	P01137	TGFB1	Transforming growth factor beta-1 proprotein	TGFB1_HUMAN	7	-37,59362589308882	0,6240637410691118	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15063	Q15063	-3,2386731494130325	3,2386731494130325	0,000575898121922007	0,009952019705462665	12	Q15063	POSTN	Periostin	POSTN_HUMAN	29	-89,4059446928731	0,10594055307126893	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O60279	O60279	-0,8170534282600574	0,8170534282600574	0,0006142334345606324	0,010304984502131145	12	O60279	SUSD5	Sushi domain-containing protein 5	SUSD5_HUMAN	4	-43,23999696158302	0,5676000303841698	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H4G4	Q9H4G4	-1,1198318899475328	1,1198318899475328	0,0006437225360822889	0,010511294727578587	12	Q9H4G4	GLIPR2	Golgi-associated plant pathogenesis-related protein 1	GAPR1_HUMAN	2	-53,98525591267609	0,4601474408732391	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NQS3	Q9NQS3	-1,5763837518400539	1,5763837518400539	0,0007383948260179288	0,011117718323817118	12	Q9NQS3	NECTIN3	Nectin-3	NECT3_HUMAN	5	-66,46786499506632	0,33532135004933683	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P13747	P13747	-0,6924367572685692	0,6924367572685692	0,0007740078980898587	0,011361607574302308	12	P13747	HLA-E	HLA class I histocompatibility antigen, alpha chain E	HLAE_HUMAN	5	-38,11922189950031	0,6188077810049969	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95428;O95428-5;O95428-6	O95428;O95428-5;O95428-6	-1,751489349869818	1,751489349869818	0,000784227484578225	0,011409455343625443	12	O95428;O95428-5;O95428-6	PAPLN	Papilin;Isoform 5 of Papilin;Isoform 6 of Papilin	PPN_HUMAN	19	-70,30049790039534	0,2969950209960465	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P20618	P20618	-1,416115708087089	1,416115708087089	0,0010432880662934055	0,013272438617280455	12	P20618	PSMB1	Proteasome subunit beta type-1	PSB1_HUMAN	3	-62,528015432256645	0,37471984567743355	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H6X2;Q9H6X2-2;Q9H6X2-3;Q9H6X2-4;Q9H6X2-5;Q9H6X2-6	Q9H6X2;Q9H6X2-2;Q9H6X2-3;Q9H6X2-4;Q9H6X2-5;Q9H6X2-6	-1,4746221701940796	1,4746221701940796	0,001064420674134381	0,013362151656009352	12	Q9H6X2;Q9H6X2-2;Q9H6X2-3;Q9H6X2-4;Q9H6X2-5;Q9H6X2-6	ANTXR1	Anthrax toxin receptor 1;Isoform 2 of Anthrax toxin receptor 1;Isoform 3 of Anthrax toxin receptor 1;Isoform 4 of Anthrax toxin receptor 1;Isoform 5 of Anthrax toxin receptor 1;Isoform 6 of Anthrax toxin receptor 1	ANTR1_HUMAN	2	-64,01723814819896	0,35982761851801043	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P35222	P35222	-1,2732945917319376	1,2732945917319376	0,0010834521729580313	0,013408946001688201	12	P35222	CTNNB1	Catenin beta-1	CTNB1_HUMAN	4	-58,628607907786666	0,4137139209221333	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q92973;Q92973-2;Q92973-3	Q92973;Q92973-2;Q92973-3	-1,0077706154458235	1,0077706154458235	0,0011115657796574216	0,013551839463656732	12	Q92973;Q92973-2;Q92973-3	TNPO1	Transportin-1;Isoform 2 of Transportin-1;Isoform 3 of Transportin-1	TNPO1_HUMAN	7	-50,2685850363487	0,497314149636513	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UM47	Q9UM47	0,8288130765676233	0,8288130765676233	0,0011659621435431485	0,013917967184226028	12	Q9UM47	NOTCH3	Neurogenic locus notch homolog protein 3	NOTC3_HUMAN	20	77,62234395857656	1,7762234395857657	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05787;P05787-2	P05787;P05787-2	0,9102432190829071	0,9102432190829071	0,0012020208073699732	0,01409911450514529	12	P05787;P05787-2	KRT8	Keratin, type II cytoskeletal 8;Isoform 2 of Keratin, type II cytoskeletal 8	K2C8_HUMAN	5	87,93623070644885	1,8793623070644885	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q92743	Q92743	-0,5864500867233539	0,5864500867233539	0,001197273992087638	0,01409911450514529	12	Q92743	HTRA1	Serine protease HTRA1	HTRA1_HUMAN	9	-33,40203897505221	0,6659796102494779	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62314	P62314	-2,172024275195915	2,172024275195915	0,0012262683110486248	0,014148522631552833	10	P62314	SNRPD1	Small nuclear ribonucleoprotein Sm D1	SMD1_HUMAN	2	-77,8100899451236	0,22189910054876408	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05120	P05120	-1,3131837771218098	1,3131837771218098	0,0012636009429474052	0,014161405696617762	12	P05120	SERPINB2	Plasminogen activator inhibitor 2	PAI2_HUMAN	9	-59,756819806631015	0,40243180193368994	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q68BL8	Q68BL8	-0,6846715030383452	0,6846715030383452	0,001244933255881397	0,014161405696617762	12	Q68BL8	OLFML2B	Olfactomedin-like protein 2B	OLM2B_HUMAN	17	-37,78525285246182	0,6221474714753819	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5	Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5	-2,2425795896950373	2,2425795896950373	0,001257815286706822	0,014161405696617762	12	Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5	CD99L2	CD99 antigen-like protein 2;Isoform 2 of CD99 antigen-like protein 2;Isoform 3 of CD99 antigen-like protein 2;Isoform 5 of CD99 antigen-like protein 2	C99L2_HUMAN	2	-78,86918363551816	0,21130816364481844	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P98170	P98170	-0,8269716159355731	0,8269716159355731	0,001464783410737369	0,015198426453253694	12	P98170	XIAP	E3 ubiquitin-protein ligase XIAP	XIAP_HUMAN	2	-43,628870339193014	0,5637112966080698	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P55287;P55287-2	P55287;P55287-2	0,9438223466568908	0,9438223466568908	0,001540410414119778	0,015542209902463692	12	P55287;P55287-2	CDH11	Cadherin-11;Isoform 2 of Cadherin-11	CAD11_HUMAN	5	92,36180205872004	1,9236180205872004	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P19022	P19022	-0,653126950750686	0,653126950750686	0,0016026497709648215	0,015801978779912376	12	P19022	CDH2	Cadherin-2	CADH2_HUMAN	23	-36,40994555115221	0,6359005444884779	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05155;P05155-2;P05155-3	P05155;P05155-2;P05155-3	1,2720626953556158	1,2720626953556158	0,0016229444749030445	0,01583133068005858	12	P05155;P05155-2;P05155-3	SERPING1	Plasma protease C1 inhibitor;Isoform 2 of Plasma protease C1 inhibitor;Isoform 3 of Plasma protease C1 inhibitor	IC1_HUMAN	9	141,50661324846862	2,4150661324846863	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P41273	P41273	-0,8910586856885415	0,8910586856885415	0,0017608833871243044	0,016482872982623242	12	P41273	TNFSF9	Tumor necrosis factor ligand superfamily member 9	TNFL9_HUMAN	1	-46,07817188228391	0,5392182811771609	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BRX8;Q9BRX8-2	Q9BRX8;Q9BRX8-2	-2,6498514504382986	2,6498514504382986	0,0017717191825972149	0,016484214136476657	12	Q9BRX8;Q9BRX8-2	PRXL2A	Peroxiredoxin-like 2A;Isoform 2 of Peroxiredoxin-like 2A	PXL2A_HUMAN	2	-84,06635160762059	0,15933648392379401	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8N806	Q8N806	-0,8733981672114083	0,8733981672114083	0,0017809877625981978	0,016493336841296106	12	Q8N806	UBR7	Putative E3 ubiquitin-protein ligase UBR7	UBR7_HUMAN	4	-45,41403988796468	0,5458596011203533	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P30084	P30084	-1,0723597249136239	1,0723597249136239	0,0017863264369165134	0,01652304896022461	12	P30084	ECHS1	Enoyl-CoA hydratase, mitochondrial	ECHM_HUMAN	5	-52,44594489972065	0,4755405510027935	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P49006	P49006	-0,656252139256697	0,656252139256697	0,0018578716806712354	0,016962970150224882	12	P49006	MARCKSL1	MARCKS-related protein	MRP_HUMAN	4	-36,54754622903461	0,6345245377096539	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P04004	P04004	-3,6719589959828647	3,6719589959828647	0,0018655532653728505	0,01698737195377892	12	P04004	VTN	Vitronectin	VTNC_HUMAN	3	-92,15432706935738	0,07845672930642623	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95450	O95450	-0,6998226078309429	0,6998226078309429	0,0019211369843483454	0,017324814448371903	12	O95450	ADAMTS2	A disintegrin and metalloproteinase with thrombospondin motifs 2	ATS2_HUMAN	8	-38,435209860374655	0,6156479013962535	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P37173;P37173-2	P37173;P37173-2	-0,7136766776468914	0,7136766776468914	0,001965841461061177	0,017554584277919647	12	P37173;P37173-2	TGFBR2	TGF-beta receptor type-2;Isoform 2 of TGF-beta receptor type-2	TGFR2_HUMAN	1	-39,02358140355155	0,6097641859644845	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P53999	P53999	-0,6895818241062818	0,6895818241062818	0,0020155909372111757	0,01772831387458888	12	P53999	SUB1	Activated RNA polymerase II transcriptional coactivator p15	TCP4_HUMAN	5	-37,99664547375703	0,6200335452624297	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q08629	Q08629	-1,242345844250185	1,242345844250185	0,0020589855692997607	0,0179125622669111	12	Q08629	SPOCK1	Testican-1	TICN1_HUMAN	12	-57,73151948674372	0,4226848051325628	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y3E7;Q9Y3E7-3;Q9Y3E7-4	Q9Y3E7;Q9Y3E7-3;Q9Y3E7-4	-2,078338426222696	2,078338426222696	0,002091111566772838	0,01799586013052154	12	Q9Y3E7;Q9Y3E7-3;Q9Y3E7-4	CHMP3	Charged multivesicular body protein 3;Isoform 3 of Charged multivesicular body protein 3;Isoform 4 of Charged multivesicular body protein 3	CHMP3_HUMAN	2	-76,32130341583537	0,23678696584164627	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P48307;P48307-2	P48307;P48307-2	-3,1676772525166723	3,1676772525166723	0,0021525041962988174	0,018293642615263936	12	P48307;P48307-2	TFPI2	Tissue factor pathway inhibitor 2;Isoform 2 of Tissue factor pathway inhibitor 2	TFPI2_HUMAN	2	-88,87156405360616	0,11128435946393832	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O00469-2	O00469-2	0,5912679424172063	0,5912679424172063	0,002326836293118234	0,019149358532208668	12	O00469-2	PLOD2	Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	PLOD2_HUMAN	23	50,65702461980659	1,506570246198066	TLR10_Light	WT_Light	NaN	NaN	NaN
