Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	Q8IUL8	Q8IUL8	-0,8055058609419726	0,8055058609419726	0,0027531933024965705	0,012990615278896129	12	Q8IUL8	CILP2	Cartilage intermediate layer protein 2	CILP2_HUMAN	14	-42,783857531948144	0,5721614246805186	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P51610;P51610-2	P51610;P51610-2	-0,7030971722984954	0,7030971722984954	0,0027746963634707545	0,013021167617821634	12	P51610;P51610-2	HCFC1	Host cell factor 1;Isoform 2 of Host cell factor 1	HCFC1_HUMAN	12	-38,5747883940439	0,614252116059561	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y613	Q9Y613	-0,6090968837628673	0,6090968837628673	0,0027783316698462143	0,013021167617821634	12	Q9Y613	FHOD1	FH1/FH2 domain-containing protein 1	FHOD1_HUMAN	7	-34,439302146512176	0,6556069785348783	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8WWI1;Q8WWI1-2;Q8WWI1-3;Q8WWI1-4	Q8WWI1;Q8WWI1-2;Q8WWI1-3;Q8WWI1-4	1,3851827173295748	1,3851827173295748	0,002809339434543181	0,013100886229753035	12	Q8WWI1;Q8WWI1-2;Q8WWI1-3;Q8WWI1-4	LMO7	LIM domain only protein 7;Isoform 2 of LIM domain only protein 7;Isoform 3 of LIM domain only protein 7;Isoform 4 of LIM domain only protein 7	LMO7_HUMAN	14	161,20503694138617	2,6120503694138617	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96CG8;Q96CG8-3	Q96CG8;Q96CG8-3	-1,8663152965691316	1,8663152965691316	0,0028428658063552933	0,013195836023424883	12	Q96CG8;Q96CG8-3	CTHRC1	Collagen triple helix repeat-containing protein 1;Isoform 3 of Collagen triple helix repeat-containing protein 1	CTHR1_HUMAN	2	-72,57269636851866	0,2742730363148133	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y2B0	Q9Y2B0	-0,6814657092341612	0,6814657092341612	0,0028798078592410107	0,013274633262201562	12	Q9Y2B0	CNPY2	Protein canopy homolog 2	CNPY2_HUMAN	11	-37,646852563758415	0,6235314743624158	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P53041	P53041	-1,0176039330869744	1,0176039330869744	0,002932204759074518	0,013369688052023909	12	P53041	PPP5C	Serine/threonine-protein phosphatase 5	PPP5_HUMAN	8	-50,60639863194214	0,4939360136805786	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O00469-2	O00469-2	0,7047298030329818	0,7047298030329818	0,0029923164762524095	0,013544628811918452	12	O00469-2	PLOD2	Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	PLOD2_HUMAN	21	62,98393896859387	1,6298393896859387	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P23381	P23381	0,8534345164737703	0,8534345164737703	0,0030139035896846497	0,013599865868854508	12	P23381	WARS1	Tryptophan--tRNA ligase, cytoplasmic	SYWC_HUMAN	16	80,67971165085393	1,8067971165085392	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H0L4	Q9H0L4	-0,6877338396299214	0,6877338396299214	0,0030200321633958543	0,013599865868854508	12	Q9H0L4	CSTF2T	Cleavage stimulation factor subunit 2 tau variant	CSTFT_HUMAN	4	-37,91717292429977	0,6208282707570023	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P49588;P49588-2	P49588;P49588-2	0,6450926806334162	0,6450926806334162	0,0030825410097441944	0,013716906631472606	12	P49588;P49588-2	AARS1	Alanine--tRNA ligase, cytoplasmic;Isoform 2 of Alanine--tRNA ligase, cytoplasmic	SYAC_HUMAN	24	56,38397461594771	1,563839746159477	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H6Z4;Q9H6Z4-2;Q9H6Z4-3	Q9H6Z4;Q9H6Z4-2;Q9H6Z4-3	-1,0425345548062797	1,0425345548062797	0,003083607673765643	0,013716906631472606	12	Q9H6Z4;Q9H6Z4-2;Q9H6Z4-3	RANBP3	Ran-binding protein 3;Isoform 2 of Ran-binding protein 3;Isoform 3 of Ran-binding protein 3	RANB3_HUMAN	8	-51,45261658269247	0,4854738341730754	TLR10_Light	WT_Light	NaN	NaN	NaN
