Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_WO / WT_WO	Q6UW68	Q6UW68	-1,0248708421183266	1,0248708421183266	6,887590767997771E-05	0,005609631558832826	12	Q6UW68	TMEM205	Transmembrane protein 205	TM205_HUMAN	2	-50,85457050438518	0,4914542949561483	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q07352	Q07352	-0,7090322972822003	0,7090322972822003	7,044037938506394E-05	0,0056215308353324955	12	Q07352	ZFP36L1	mRNA decay activator protein ZFP36L1	TISB_HUMAN	10	-38,826967425352144	0,6117303257464786	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P52789	P52789	0,9358824261819921	0,9358824261819921	7,481916141605257E-05	0,0056894604911658766	12	P52789	HK2	Hexokinase-2	HXK2_HUMAN	20	91,3060403135722	1,913060403135722	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q7Z2Z2	Q7Z2Z2	0,6919149822822288	0,6919149822822288	0,00010071173123910538	0,006533517373486776	12	Q7Z2Z2	EFL1	Elongation factor-like GTPase 1	EFL1_HUMAN	32	61,54263556760844	1,6154263556760844	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q86WB0;Q86WB0-2	Q86WB0;Q86WB0-2	-0,7307349629572775	0,7307349629572775	0,00010489410851630724	0,006672388255596926	12	Q86WB0;Q86WB0-2	ZC3HC1	Nuclear-interacting partner of ALK;Isoform 2 of Nuclear-interacting partner of ALK	NIPA_HUMAN	4	-39,740314979671766	0,6025968502032824	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O94768	O94768	-0,8880710314704751	0,8880710314704751	0,00010782175035772159	0,006682134366018792	5	O94768	STK17B	Serine/threonine-protein kinase 17B	ST17B_HUMAN	4	-45,96639032253507	0,5403360967746493	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05787;P05787-2	P05787;P05787-2	1,487909842498364	1,487909842498364	0,00010652790146106421	0,006682134366018792	12	P05787;P05787-2	KRT8	Keratin, type II cytoskeletal 8;Isoform 2 of Keratin, type II cytoskeletal 8	K2C8_HUMAN	11	180,48232156228568	2,8048232156228567	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P00325	P00325	-0,6753027004202425	0,6753027004202425	0,00016054952554493156	0,00805644298627004	12	P00325	ADH1B	All-trans-retinol dehydrogenase [NAD(+)] ADH1B	ADH1B_HUMAN	27	-37,37991813876026	0,6262008186123974	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95696;O95696-2	O95696;O95696-2	-1,7633911838206815	1,7633911838206815	0,00016164804012119995	0,008065126642993609	12	O95696;O95696-2	BRD1	Bromodomain-containing protein 1;Isoform 2 of Bromodomain-containing protein 1	BRD1_HUMAN	2	-70,54450268568567	0,2945549731431433	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q08999	Q08999	-0,7832893442305219	0,7832893442305219	0,00016606706169917593	0,008176379022717995	12	Q08999	RBL2	Retinoblastoma-like protein 2	RBL2_HUMAN	5	-41,89594903299716	0,5810405096700284	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P30837	P30837	-1,0006193247550776	1,0006193247550776	0,00017612751324652424	0,008462811952448659	12	P30837	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	AL1B1_HUMAN	19	-50,02145955394901	0,49978540446050984	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96DH6;Q96DH6-2	Q96DH6;Q96DH6-2	-1,1762680083157901	1,1762680083157901	0,00017960207910750175	0,008475662014777122	12	Q96DH6;Q96DH6-2	MSI2	RNA-binding protein Musashi homolog 2;Isoform 2 of RNA-binding protein Musashi homolog 2	MSI2H_HUMAN	7	-55,750532723109636	0,44249467276890364	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O15270	O15270	0,8951735523524937	0,8951735523524937	0,0001881152313882591	0,008728486012538906	12	O15270	SPTLC2	Serine palmitoyltransferase 2	SPTC2_HUMAN	7	85,98336047750097	1,8598336047750097	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P27338;P27338-2	P27338;P27338-2	1,6723884425141269	1,6723884425141269	0,00019807680940106342	0,008899268637890152	12	P27338;P27338-2	MAOB	Amine oxidase [flavin-containing] B;Isoform 2 of Amine oxidase [flavin-containing] B	AOFB_HUMAN	2	218,7418475136525	3,187418475136525	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P15884-9	P15884-9	-0,8372333734331698	0,8372333734331698	0,00020445164652031715	0,009044304309013826	12	P15884-9	TCF4	Isoform D- of Transcription factor 4	ITF2_HUMAN	3	-44,02841038359141	0,5597158961640859	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O15247	O15247	-1,5691995768193667	1,5691995768193667	0,000208655457554438	0,009120074036640932	12	O15247	CLIC2	Chloride intracellular channel protein 2	CLIC2_HUMAN	18	-66,30046889107099	0,3369953110892901	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75462	O75462	0,8192828534056534	0,8192828534056534	0,000214330649380424	0,009228980664360443	12	O75462	CRLF1	Cytokine receptor-like factor 1	CRLF1_HUMAN	11	76,45286482770446	1,7645286482770446	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BXW6	Q9BXW6	-0,9593310523493435	0,9593310523493435	0,0002167508629267832	0,009289728787471837	12	Q9BXW6	OSBPL1A	Oxysterol-binding protein-related protein 1	OSBL1_HUMAN	19	-48,57046739157084	0,5142953260842916	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q86TI0	Q86TI0	-1,0883088011683342	1,0883088011683342	0,00022013119323252653	0,00938843379424335	12	Q86TI0	TBC1D1	TBC1 domain family member 1	TBCD1_HUMAN	7	-52,968762486962795	0,47031237513037205	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P40121	P40121	0,5920783217027459	0,5920783217027459	0,00022732562536156208	0,009524360816430575	12	P40121	CAPG	Macrophage-capping protein	CAPG_HUMAN	11	50,741674268180944	1,5074167426818095	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q16527	Q16527	-0,9400677640504129	0,9400677640504129	0,00023220639752996434	0,009638897184898113	12	Q16527	CSRP2	Cysteine and glycine-rich protein 2	CSRP2_HUMAN	7	-47,87916015528844	0,5212083984471156	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O60711;O60711-2	O60711;O60711-2	-0,621836012171348	0,621836012171348	0,00023795108950974562	0,009767593162889473	12	O60711;O60711-2	LPXN	Leupaxin;Isoform 2 of Leupaxin	LPXN_HUMAN	8	-35,01566067656532	0,6498433932343468	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15063;Q15063-2;Q15063-3;Q15063-4;Q15063-5	Q15063;Q15063-2;Q15063-3;Q15063-4;Q15063-5	-1,4430169027328474	1,4430169027328474	0,00024189193929176255	0,009850502898510654	12	Q15063;Q15063-2;Q15063-3;Q15063-4;Q15063-5	POSTN	Periostin;Isoform 2 of Periostin;Isoform 3 of Periostin;Isoform 4 of Periostin;Isoform 5 of Periostin	POSTN_HUMAN	13	-63,22026227053996	0,3677973772946003	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P23219;P23219-2;P23219-3;P23219-5;P23219-6	P23219;P23219-2;P23219-3;P23219-5;P23219-6	-0,6082653575068604	0,6082653575068604	0,00025525246448814784	0,010054636462520422	12	P23219;P23219-2;P23219-3;P23219-5;P23219-6	PTGS1	Prostaglandin G/H synthase 1;Isoform 2 of Prostaglandin G/H synthase 1;Isoform 3 of Prostaglandin G/H synthase 1;Isoform 5 of Prostaglandin G/H synthase 1;Isoform 6 of Prostaglandin G/H synthase 1	PGH1_HUMAN	22	-34,401504030045906	0,655984959699541	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75094;O75094-4	O75094;O75094-4	0,9757432137899091	0,9757432137899091	0,0002784638015965461	0,010597027116361136	12	O75094;O75094-4	SLIT3	Slit homolog 3 protein;Isoform 4 of Slit homolog 3 protein	SLIT3_HUMAN	12	96,66540708863116	1,9666540708863116	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00469-2	O00469-2	0,7720919461840241	0,7720919461840241	0,0003144229974854755	0,011155558947992628	12	O00469-2	PLOD2	Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	PLOD2_HUMAN	21	70,7744263678538	1,707744263678538	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q68CZ2	Q68CZ2	-0,7142473812247874	0,7142473812247874	0,0003156943380329939	0,011183621644355815	12	Q68CZ2	TNS3	Tensin-3	TENS3_HUMAN	30	-39,04769778100419	0,6095230221899581	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O94804	O94804	0,5955532569734069	0,5955532569734069	0,0003169240307797052	0,011196840352303531	12	O94804	STK10	Serine/threonine-protein kinase 10	STK10_HUMAN	20	51,105194552778	1,51105194552778	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95571	O95571	-0,7385906727340883	0,7385906727340883	0,00032598923931130834	0,011348419004733483	12	O95571	ETHE1	Persulfide dioxygenase ETHE1, mitochondrial	ETHE1_HUMAN	11	-40,067547067371414	0,5993245293262859	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P08648	P08648	0,7069549942354212	0,7069549942354212	0,0003296816595519875	0,011403832177820136	12	P08648	ITGA5	Integrin alpha-5	ITA5_HUMAN	21	63,23551691778706	1,6323551691778706	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P11137;P11137-3	P11137;P11137-3	-1,221607262051008	1,221607262051008	0,0003304355208815107	0,011403832177820136	12	P11137;P11137-3	MAP2	Microtubule-associated protein 2;Isoform 3 of Microtubule-associated protein 2	MTAP2_HUMAN	14	-57,11952661147757	0,42880473388522433	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P49418;P49418-2	P49418;P49418-2	0,6950639290343772	0,6950639290343772	0,00035269447278245405	0,011836770598747727	12	P49418;P49418-2	AMPH	Amphiphysin;Isoform 2 of Amphiphysin	AMPH_HUMAN	16	61,895617106347636	1,6189561710634763	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P12277	P12277	1,427582560817565	1,427582560817565	0,00037422811423708756	0,012199276581813486	12	P12277	CKB	Creatine kinase B-type	KCRB_HUMAN	21	168,99559742963746	2,6899559742963746	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9P0M6	Q9P0M6	-2,3166289970052847	2,3166289970052847	0,0003970369294647968	0,012416427612353648	12	Q9P0M6	MACROH2A2	Core histone macro-H2A.2	H2AW_HUMAN	7	-79,92640382622498	0,20073596173775024	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8N335	Q8N335	-0,8376977710764781	0,8376977710764781	0,00041155628386905813	0,012643628067535436	12	Q8N335	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein	GPD1L_HUMAN	12	-44,046424510271066	0,5595357548972894	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14938-6	Q14938-6	-0,6009178862385849	0,6009178862385849	0,0004151386695205212	0,012679188523299658	12	Q14938-6	NFIX	Isoform 6 of Nuclear factor 1 X-type	NFIX_HUMAN	10	-34,066566654079736	0,6593343334592027	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y4K0	Q9Y4K0	0,6635043216270706	0,6635043216270706	0,0004337122778008278	0,01289985641732064	12	Q9Y4K0	LOXL2	Lysyl oxidase homolog 2	LOXL2_HUMAN	11	58,39253263499329	1,5839253263499329	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9P0J0;Q9P0J0-2	Q9P0J0;Q9P0J0-2	-0,5903639578955714	0,5903639578955714	0,0004375748088900633	0,01295578233705755	12	Q9P0J0;Q9P0J0-2	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13;Isoform 2 of NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	NDUAD_HUMAN	8	-33,582466984276174	0,6641753301572383	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P15924	P15924	1,1465950855091545	1,1465950855091545	0,000441758713242603	0,01304213599804047	12	P15924	DSP	Desmoplakin	DESP_HUMAN	39	121,39077146059493	2,2139077146059494	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5VZK9;Q5VZK9-2	Q5VZK9;Q5VZK9-2	0,640363017937151	0,640363017937151	0,0004429856474242632	0,01304213599804047	12	Q5VZK9;Q5VZK9-2	CARMIL1	F-actin-uncapping protein LRRC16A;Isoform 2 of F-actin-uncapping protein LRRC16A	CARL1_HUMAN	24	55,87213230139674	1,5587213230139674	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5VWQ0	Q5VWQ0	-1,1144522083375372	1,1144522083375372	0,0004522852824295351	0,013104148751615875	12	Q5VWQ0	RSBN1	Lysine-specific demethylase 9	RSBN1_HUMAN	6	-53,813350710411825	0,4618664928958817	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P00326	P00326	-1,6227098726493099	1,6227098726493099	0,0004558177913721501	0,013123556680128703	12	P00326	ADH1C	Alcohol dehydrogenase 1C	ADH1G_HUMAN	2	-67,52750533863663	0,3247249466136337	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P55040	P55040	-1,9657647948217691	1,9657647948217691	0,0004710908898706659	0,01324058008059111	12	P55040	GEM	GTP-binding protein GEM	GEM_HUMAN	4	-74,3996541588706	0,256003458411294	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P02768	P02768	1,3402664935505324	1,3402664935505324	0,00047614620729456876	0,013275982731130632	12	P02768	ALB	Albumin	ALBU_HUMAN	5	153,19808503578707	2,5319808503578707	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P36955	P36955	-1,0306442363594543	1,0306442363594543	0,0004894450191093422	0,01344415753026586	12	P36955	SERPINF1	Pigment epithelium-derived factor	PEDF_HUMAN	10	-51,05084827565651	0,4894915172434348	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P42892-3	P42892-3	1,0672265189755374	1,0672265189755374	0,0005101942243353756	0,013736887539674624	12	P42892-3	ECE1	Isoform C of Endothelin-converting enzyme 1	ECE1_HUMAN	27	109,54012293924342	2,0954012293924342	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00623	O00623	-1,045272720037789	1,045272720037789	0,0005596742509786313	0,014357359563144914	12	O00623	PEX12	Peroxisome assembly protein 12	PEX12_HUMAN	5	-51,54466977847814	0,4845533022152186	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P60002	P60002	-0,6747859885886975	0,6747859885886975	0,0005574783180320659	0,014357359563144914	12	P60002	ELOF1	Transcription elongation factor 1 homolog	ELOF1_HUMAN	2	-37,35748627940646	0,6264251372059354	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00418	O00418	-0,6705629820511441	0,6705629820511441	0,0005979375560509508	0,014637153057486946	12	O00418	EEF2K	Eukaryotic elongation factor 2 kinase	EF2K_HUMAN	13	-37,173852669207584	0,6282614733079241	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q99685	Q99685	1,0206970112675637	1,0206970112675637	0,0006051152005085697	0,014757585636283627	12	Q99685	MGLL	Monoglyceride lipase	MGLL_HUMAN	12	102,88989476082352	2,0288989476082353	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P08473	P08473	-0,8746770966282916	0,8746770966282916	0,0006214333942011279	0,01491892389520467	12	P08473	MME	Neprilysin	NEP_HUMAN	42	-45,46240815276785	0,5453759184723215	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P15311	P15311	0,828677421262616	0,828677421262616	0,0006221052941098747	0,01491892389520467	12	P15311	EZR	Ezrin	EZRI_HUMAN	32	77,60564307601754	1,7760564307601754	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P16219	P16219	-0,803844787184229	0,803844787184229	0,0006225459051553744	0,01491892389520467	12	P16219	ACADS	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADS_HUMAN	12	-42,71794272372347	0,5728205727627653	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9P2K3;Q9P2K3-3;Q9P2K3-4	Q9P2K3;Q9P2K3-3;Q9P2K3-4	-0,7282587431513424	0,7282587431513424	0,0006539768770156558	0,015238477248393318	12	Q9P2K3;Q9P2K3-3;Q9P2K3-4	RCOR3	REST corepressor 3;Isoform 3 of REST corepressor 3;Isoform 4 of REST corepressor 3	RCOR3_HUMAN	6	-39,636797361021216	0,6036320263897879	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NVH6;Q9NVH6-8	Q9NVH6;Q9NVH6-8	-0,7936124263203218	0,7936124263203218	0,0007404149074933833	0,015869556007418496	12	Q9NVH6;Q9NVH6-8	TMLHE	Trimethyllysine dioxygenase, mitochondrial;Isoform 8 of Trimethyllysine dioxygenase, mitochondrial	TMLH_HUMAN	12	-42,31022372380774	0,5768977627619226	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8IYB5;Q8IYB5-2;Q8IYB5-3	Q8IYB5;Q8IYB5-2;Q8IYB5-3	-0,6894681363380583	0,6894681363380583	0,0007894134737608123	0,016314961152571285	12	Q8IYB5;Q8IYB5-2;Q8IYB5-3	SMAP1	Stromal membrane-associated protein 1;Isoform 2 of Stromal membrane-associated protein 1;Isoform 3 of Stromal membrane-associated protein 1	SMAP1_HUMAN	7	-37,991759270820324	0,6200824072917968	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8NFJ5	Q8NFJ5	1,0062904271638085	1,0062904271638085	0,0007913283235452934	0,016328719566509987	10	Q8NFJ5	GPRC5A	Retinoic acid-induced protein 3	RAI3_HUMAN	1	100,87394226402968	2,008739422640297	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P08582	P08582	1,3659598599679745	1,3659598599679745	0,0008057426585914445	0,016444446577841318	12	P08582	MELTF	Melanotransferrin	TRFM_HUMAN	19	157,74775469434056	2,5774775469434057	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NYJ1;Q9NYJ1-2	Q9NYJ1;Q9NYJ1-2	-0,7452191266925112	0,7452191266925112	0,0008221391050512884	0,016615100912504534	12	Q9NYJ1;Q9NYJ1-2	COA4	Cytochrome c oxidase assembly factor 4 homolog, mitochondrial;Isoform 2 of Cytochrome c oxidase assembly factor 4 homolog, mitochondrial	COA4_HUMAN	2	-40,34227477243174	0,5965772522756826	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P29323;P29323-2;P29323-3	P29323;P29323-2;P29323-3	-1,3820101307156083	1,3820101307156083	0,0008548172914765778	0,016894079375257515	11	P29323;P29323-2;P29323-3	EPHB2	Ephrin type-B receptor 2;Isoform 2 of Ephrin type-B receptor 2;Isoform 3 of Ephrin type-B receptor 2	EPHB2_HUMAN	10	-61,631617026661914	0,38368382973338094	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UM47	Q9UM47	1,6062539090913956	1,6062539090913956	0,0008651596156890169	0,017041323155945125	12	Q9UM47	NOTCH3	Neurogenic locus notch homolog protein 3	NOTC3_HUMAN	27	204,46025535286307	3,0446025535286307	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q92567;Q92567-2;Q92567-3	Q92567;Q92567-2;Q92567-3	-0,5977665026160676	0,5977665026160676	0,0009002614574497849	0,01728078967956474	11	Q92567;Q92567-2;Q92567-3	FAM168A	Protein FAM168A;Isoform 2 of Protein FAM168A;Isoform 3 of Protein FAM168A	F168A_HUMAN	1	-33,922386049297415	0,6607761395070259	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H4X1;Q9H4X1-2	Q9H4X1;Q9H4X1-2	-1,0489861089491261	1,0489861089491261	0,0009304486461923515	0,017640064833975955	12	Q9H4X1;Q9H4X1-2	RGCC	Regulator of cell cycle RGCC;Isoform 2 of Regulator of cell cycle RGCC	RGCC_HUMAN	1	-51,66922979410469	0,48330770205895307	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14766;Q14766-2;Q14766-3	Q14766;Q14766-2;Q14766-3	-0,7837721106319311	0,7837721106319311	0,0009972697878334815	0,018259611570243275	12	Q14766;Q14766-2;Q14766-3	LTBP1	Latent-transforming growth factor beta-binding protein 1;Isoform Short of Latent-transforming growth factor beta-binding protein 1;Isoform 3 of Latent-transforming growth factor beta-binding protein 1	LTBP1_HUMAN	12	-41,91538903247505	0,5808461096752495	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UKX5;Q9UKX5-2	Q9UKX5;Q9UKX5-2	1,3186874796943093	1,3186874796943093	0,0010388381619000652	0,01860881137282055	12	Q9UKX5;Q9UKX5-2	ITGA11	Integrin alpha-11;Isoform 2 of Integrin alpha-11	ITA11_HUMAN	33	149,4390743968359	2,494390743968359	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96DA6;Q96DA6-2	Q96DA6;Q96DA6-2	-0,6113575533406812	0,6113575533406812	0,001049101822152804	0,018620258952319366	12	Q96DA6;Q96DA6-2	DNAJC19	Mitochondrial import inner membrane translocase subunit TIM14;Isoform 2 of Mitochondrial import inner membrane translocase subunit TIM14	TIM14_HUMAN	4	-34,54195378799974	0,6545804621200026	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BUL5;Q9BUL5-4	Q9BUL5;Q9BUL5-4	-0,7880251100819691	0,7880251100819691	0,0010541198900257055	0,0186687987942907	11	Q9BUL5;Q9BUL5-4	PHF23	PHD finger protein 23;Isoform 4 of PHD finger protein 23	PHF23_HUMAN	4	-42,08636768479802	0,5791363231520198	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05452	P05452	0,8914267452750386	0,8914267452750386	0,001072178849009425	0,018901580464263257	12	P05452	CLEC3B	Tetranectin	TETN_HUMAN	5	85,50097185628644	1,8550097185628645	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	A1XBS5;A1XBS5-2	A1XBS5;A1XBS5-2	-0,6681797393045191	0,6681797393045191	0,00112455420508525	0,01936781629627719	12	A1XBS5;A1XBS5-2	FAM92A	Protein FAM92A;Isoform 2 of Protein FAM92A	FA92A_HUMAN	4	-37,069981999308766	0,6293001800069123	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NXG2	Q9NXG2	-0,6108129822443434	0,6108129822443434	0,0011268698005804038	0,019382160569982945	12	Q9NXG2	THUMPD1	THUMP domain-containing protein 1	THUM1_HUMAN	17	-34,51724081156166	0,6548275918843833	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q02318	Q02318	-0,9635827054383183	0,9635827054383183	0,0011278096064826167	0,01938288133382949	12	Q02318	CYP27A1	Sterol 26-hydroxylase, mitochondrial	CP27A_HUMAN	7	-48,7218082104131	0,512781917895869	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P29590-11	P29590-11	-0,8845547106964509	0,8845547106964509	0,0011336261608038993	0,01941013565905768	12	P29590-11	PML	Isoform PML-11 of Protein PML	PML_HUMAN	2	-45,834532076277426	0,5416546792372258	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P01889	P01889	-0,8287539000072075	0,8287539000072075	0,0011483365311004327	0,01950566076008749	12	P01889	HLA-B	HLA class I histocompatibility antigen, B alpha chain	HLAB_HUMAN	13	-43,69846739887184	0,5630153260112816	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13642-1;Q13642-4;Q13642-5	Q13642-1;Q13642-4;Q13642-5	1,0543008501050388	1,0543008501050388	0,0011613070540120365	0,019600523963906186	12	Q13642-1;Q13642-4;Q13642-5	FHL1	Isoform 1 of Four and a half LIM domains protein 1;Isoform 4 of Four and a half LIM domains protein 1;Isoform 5 of Four and a half LIM domains protein 1	FHL1_HUMAN	3	107,67115596617995	2,0767115596617995	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6DKJ4	Q6DKJ4	1,373590075611318	1,373590075611318	0,0011740848462800848	0,01976514759893531	12	Q6DKJ4	NXN	Nucleoredoxin	NXN_HUMAN	11	159,11455835060536	2,5911455835060537	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6XQN6	Q6XQN6	-0,8137096639409519	0,8137096639409519	0,0012101333963915072	0,020049256980519372	12	Q6XQN6	NAPRT	Nicotinate phosphoribosyltransferase	PNCB_HUMAN	12	-43,10829055096564	0,5689170944903436	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P11717	P11717	0,6621260673611092	0,6621260673611092	0,001212180573245213	0,020070455292541384	12	P11717	IGF2R	Cation-independent mannose-6-phosphate receptor	MPRI_HUMAN	88	58,241287268692446	1,5824128726869244	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P51991-2	P51991-2	-0,9481115318736468	0,9481115318736468	0,0012957585694196954	0,020626767431415432	12	P51991-2	HNRNPA3	Isoform 2 of Heterogeneous nuclear ribonucleoprotein A3	ROA3_HUMAN	2	-48,16895205875197	0,5183104794124803	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q92522	Q92522	-0,728612623535638	0,728612623535638	0,0013242810771479428	0,020817651312541315	12	Q92522	H1-10	Histone H1.10	H1X_HUMAN	10	-39,65160210705565	0,6034839789294435	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q86TS9;Q86TS9-2;Q86TS9-3	Q86TS9;Q86TS9-2;Q86TS9-3	-0,8160971167864375	0,8160971167864375	0,0013492628616355107	0,020935144174750047	12	Q86TS9;Q86TS9-2;Q86TS9-3	MRPL52	39S ribosomal protein L52, mitochondrial;Isoform 2 of 39S ribosomal protein L52, mitochondrial;Isoform 3 of 39S ribosomal protein L52, mitochondrial	RM52_HUMAN	3	-43,20236029214794	0,5679763970785207	TLR10_WO	WT_WO	NaN	NaN	NaN
