Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	O95490;O95490-2;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-5;O95490-6;O95490-7	-0,8052737518106108	0,8052737518106108	0,0013695699987115353	0,008300630072786093	12	O95490;O95490-2;O95490-5;O95490-6;O95490-7	ADGRL2	Adhesion G protein-coupled receptor L2;Isoform 2 of Adhesion G protein-coupled receptor L2;Isoform 5 of Adhesion G protein-coupled receptor L2;Isoform 6 of Adhesion G protein-coupled receptor L2;Isoform 7 of Adhesion G protein-coupled receptor L2	AGRL2_HUMAN	11	-42,774651527129414	0,5722534847287059	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8TBC3;Q8TBC3-2	Q8TBC3;Q8TBC3-2	0,9184001218667684	0,9184001218667684	0,001431594392997229	0,008533699259720067	8	Q8TBC3;Q8TBC3-2	SHKBP1	SH3KBP1-binding protein 1;Isoform 2 of SH3KBP1-binding protein 1	SHKB1_HUMAN	1	89,00181932772897	1,8900181932772897	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P13647	P13647	-1,4156623616221942	1,4156623616221942	0,0014894997834669088	0,008732443708049476	12	P13647	KRT5	Keratin, type II cytoskeletal 5	K2C5_HUMAN	14	-62,516238542047155	0,3748376145795285	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q86W92	Q86W92	-0,9355342440327673	0,9355342440327673	0,0017351598336791754	0,009492402089562181	12	Q86W92	PPFIBP1	Liprin-beta-1	LIPB1_HUMAN	3	-47,715118196961015	0,5228488180303899	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P42898;P42898-2	P42898;P42898-2	-0,6366680001274404	0,6366680001274404	0,001968275016871944	0,010199764942984428	12	P42898;P42898-2	MTHFR	Methylenetetrahydrofolate reductase;Isoform 2 of Methylenetetrahydrofolate reductase	MTHR_HUMAN	6	-35,680325980889926	0,6431967401911007	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9C0H2;Q9C0H2-2;Q9C0H2-3;Q9C0H2-4	Q9C0H2;Q9C0H2-2;Q9C0H2-3;Q9C0H2-4	-1,3677944557203716	1,3677944557203716	0,002047069444986877	0,010397650563736444	12	Q9C0H2;Q9C0H2-2;Q9C0H2-3;Q9C0H2-4	TTYH3	Protein tweety homolog 3;Isoform 2 of Protein tweety homolog 3;Isoform 3 of Protein tweety homolog 3;Isoform 4 of Protein tweety homolog 3	TTYH3_HUMAN	4	-61,25168327813901	0,38748316721860987	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P00156	P00156	0,8817721758421383	0,8817721758421383	0,002093222024688422	0,01053022827252348	12	P00156	MT-CYB	Cytochrome b	CYB_HUMAN	1	84,26373681014442	1,8426373681014443	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UNL2;Q9UNL2-2	Q9UNL2;Q9UNL2-2	-1,093299022838713	1,093299022838713	0,0021298627627265583	0,010653127842627185	12	Q9UNL2;Q9UNL2-2	SSR3	Translocon-associated protein subunit gamma;Isoform 2 of Translocon-associated protein subunit gamma	SSRG_HUMAN	5	-53,13116054008176	0,4686883945991824	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P48382;P48382-2	P48382;P48382-2	-0,9152213017775903	0,9152213017775903	0,0021390813970491975	0,010680305896522952	12	P48382;P48382-2	RFX5	DNA-binding protein RFX5;Isoform 2 of DNA-binding protein RFX5	RFX5_HUMAN	3	-46,97374750173642	0,5302625249826358	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UK59	Q9UK59	-0,7461043356247656	0,7461043356247656	0,002150005187065868	0,010692491452156913	12	Q9UK59	DBR1	Lariat debranching enzyme	DBR1_HUMAN	5	-40,37886833629801	0,5962113166370199	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BZL1	Q9BZL1	-0,6506049374653695	0,6506049374653695	0,0021757845980069327	0,010761684912783087	12	Q9BZL1	UBL5	Ubiquitin-like protein 5	UBL5_HUMAN	3	-36,29868487779042	0,6370131512220958	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	F8WCM5;P01308	F8WCM5;P01308	-0,716182609791337	0,716182609791337	0,0022181671637806644	0,010877325603505529	12	F8WCM5;P01308	INS-IGF2;INS	Insulin, isoform 2;Insulin	INSR2_HUMAN;INS_HUMAN	1	-39,12940427826192	0,6087059572173807	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q86X19	Q86X19	0,6875330142578837	0,6875330142578837	0,0022276869099052774	0,010891656529749433	12	Q86X19	TMEM17	Transmembrane protein 17	TMM17_HUMAN	1	61,05271864125956	1,6105271864125956	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05026;P05026-2	P05026;P05026-2	-0,704687062400139	0,704687062400139	0,0022521764630249155	0,010962049839448134	12	P05026;P05026-2	ATP1B1	Sodium/potassium-transporting ATPase subunit beta-1;Isoform 2 of Sodium/potassium-transporting ATPase subunit beta-1	AT1B1_HUMAN	9	-38,64244340169668	0,6135755659830332	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P54821-2	P54821-2	-0,6647606533891567	0,6647606533891567	0,0022775543840057475	0,011028878522324698	12	P54821-2	PRRX1	Isoform 2 of Paired mesoderm homeobox protein 1	PRRX1_HUMAN	8	-36,920665411679934	0,6307933458832007	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q05469	Q05469	0,8277029699263476	0,8277029699263476	0,002416136147652285	0,011394977678608519	12	Q05469	LIPE	Hormone-sensitive lipase	LIPS_HUMAN	31	77,48572194501611	1,774857219450161	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96ED9;Q96ED9-2	Q96ED9;Q96ED9-2	-1,031238291918336	1,031238291918336	0,002426781987375102	0,011422349883764563	12	Q96ED9;Q96ED9-2	HOOK2	Protein Hook homolog 2;Isoform 2 of Protein Hook homolog 2	HOOK2_HUMAN	4	-51,07099981765387	0,4892900018234613	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q14527;Q14527-2	Q14527;Q14527-2	-1,2797535977949075	1,2797535977949075	0,0025017859547816134	0,01159945909127107	12	Q14527;Q14527-2	HLTF	Helicase-like transcription factor;Isoform 2 of Helicase-like transcription factor	HLTF_HUMAN	3	-58,81341535720534	0,41186584642794655	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q14766;Q14766-2;Q14766-3;Q14766-4;Q14766-5	Q14766;Q14766-2;Q14766-3;Q14766-4;Q14766-5	-1,3921807984931518	1,3921807984931518	0,0025478585994139252	0,011724107163036259	10	Q14766;Q14766-2;Q14766-3;Q14766-4;Q14766-5	LTBP1	Latent-transforming growth factor beta-binding protein 1;Isoform Short of Latent-transforming growth factor beta-binding protein 1;Isoform 3 of Latent-transforming growth factor beta-binding protein 1;Isoform 4 of Latent-transforming growth factor beta-binding protein 1;Isoform 5 of Latent-transforming growth factor beta-binding protein 1	LTBP1_HUMAN	3	-61,901154086757245	0,38098845913242746	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q5UCC4;Q5UCC4-2	Q5UCC4;Q5UCC4-2	-0,8641328585688772	0,8641328585688772	0,002810630323589502	0,012361533702696726	12	Q5UCC4;Q5UCC4-2	EMC10	ER membrane protein complex subunit 10;Isoform 2 of ER membrane protein complex subunit 10	EMC10_HUMAN	3	-45,06234859223516	0,5493765140776484	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P80297	P80297	-0,6252106882798765	0,6252106882798765	0,0028579678023680326	0,012482836382451718	12	P80297	MT1X	Metallothionein-1X	MT1X_HUMAN	4	-35,16749096795011	0,6483250903204989	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O43854;O43854-2	O43854;O43854-2	0,6890133745347361	0,6890133745347361	0,0029110100131618465	0,01258926515756258	12	O43854;O43854-2	EDIL3	EGF-like repeat and discoidin I-like domain-containing protein 3;Isoform 2 of EGF-like repeat and discoidin I-like domain-containing protein 3	EDIL3_HUMAN	13	61,21806086709167	1,6121806086709167	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P17301	P17301	-0,7286230896671545	0,7286230896671545	0,003083408992547776	0,013012478442109673	12	P17301	ITGA2	Integrin alpha-2	ITA2_HUMAN	10	-39,652039907117484	0,6034796009288251	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y2L9;Q9Y2L9-2;Q9Y2L9-3	Q9Y2L9;Q9Y2L9-2;Q9Y2L9-3	-0,948877650670529	0,948877650670529	0,00308498195849544	0,013016307132607432	12	Q9Y2L9;Q9Y2L9-2;Q9Y2L9-3	LRCH1	Leucine-rich repeat and calponin homology domain-containing protein 1;Isoform 2 of Leucine-rich repeat and calponin homology domain-containing protein 1;Isoform 3 of Leucine-rich repeat and calponin homology domain-containing protein 1	LRCH1_HUMAN	4	-48,19646875320467	0,5180353124679533	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P47712	P47712	-1,2285309299444074	1,2285309299444074	0,0030887880593872714	0,013021272839737658	12	P47712	PLA2G4A	Cytosolic phospholipase A2	PA24A_HUMAN	5	-57,324822173504785	0,42675177826495214	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96E39	Q96E39	-0,8020456891994563	0,8020456891994563	0,003192658910263466	0,01323031718346088	12	Q96E39	RBMXL1	RNA binding motif protein, X-linked-like-1	RMXL1_HUMAN	2	-42,64646516603585	0,5735353483396415	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96RD7;Q96RD7-2	Q96RD7;Q96RD7-2	-1,6649017444786705	1,6649017444786705	0,0033468786044121945	0,013607698988246092	12	Q96RD7;Q96RD7-2	PANX1	Pannexin-1;Isoform 2 of Pannexin-1	PANX1_HUMAN	4	-68,46341703641988	0,3153658296358012	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NX07	Q9NX07	-0,6695050879974644	0,6695050879974644	0,0034802282311621356	0,013920228382623521	12	Q9NX07	TRNAU1AP	tRNA selenocysteine 1-associated protein 1	TSAP1_HUMAN	2	-37,12776685081223	0,6287223314918777	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BWU1;Q9BWU1-2	Q9BWU1;Q9BWU1-2	-0,6412669229944771	0,6412669229944771	0,003612005922280667	0,014241165515715186	12	Q9BWU1;Q9BWU1-2	CDK19	Cyclin-dependent kinase 19;Isoform 2 of Cyclin-dependent kinase 19	CDK19_HUMAN	3	-35,885033313052894	0,6411496668694711	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H7U1;Q9H7U1-3	Q9H7U1;Q9H7U1-3	-0,9755956814402076	0,9755956814402076	0,0036470767587581865	0,014314130753674595	12	Q9H7U1;Q9H7U1-3	CCSER2	Serine-rich coiled-coil domain-containing protein 2;Isoform 3 of Serine-rich coiled-coil domain-containing protein 2	CCSE2_HUMAN	2	-49,147016668243026	0,5085298333175697	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P49736	P49736	-1,3281112648229219	1,3281112648229219	0,0037143003882910055	0,014452139540669798	12	P49736	MCM2	DNA replication licensing factor MCM2	MCM2_HUMAN	4	-60,17106702692122	0,3982893297307878	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P15428;P15428-2;P15428-4;P15428-5	P15428;P15428-2;P15428-4;P15428-5	1,0970611893442344	1,0970611893442344	0,0037612574053069816	0,014541457085290319	11	P15428;P15428-2;P15428-4;P15428-5	HPGD	15-hydroxyprostaglandin dehydrogenase [NAD(+)];Isoform 2 of 15-hydroxyprostaglandin dehydrogenase [NAD(+)];Isoform 4 of 15-hydroxyprostaglandin dehydrogenase [NAD(+)];Isoform 5 of 15-hydroxyprostaglandin dehydrogenase [NAD(+)]	PGDH_HUMAN	3	113,9184903569455	2,139184903569455	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15063;Q15063-2;Q15063-3;Q15063-4;Q15063-5	Q15063;Q15063-2;Q15063-3;Q15063-4;Q15063-5	-1,493188166044571	1,493188166044571	0,0037784265407165246	0,014579789959362441	11	Q15063;Q15063-2;Q15063-3;Q15063-4;Q15063-5	POSTN	Periostin;Isoform 2 of Periostin;Isoform 3 of Periostin;Isoform 4 of Periostin;Isoform 5 of Periostin	POSTN_HUMAN	11	-64,47733232918675	0,3552266767081324	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P00414	P00414	-0,5876149967064498	0,5876149967064498	0,0038668371347199953	0,014761582307171865	12	P00414	MT-CO3	Cytochrome c oxidase subunit 3	COX3_HUMAN	1	-33,455792065265165	0,6654420793473483	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O14807	O14807	0,6793461319660412	0,6793461319660412	0,003873561959755861	0,014772900491564425	12	O14807	MRAS	Ras-related protein M-Ras	RASM_HUMAN	6	60,141378705669624	1,6014137870566962	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q5JTJ3;Q5JTJ3-2;Q5JTJ3-3	Q5JTJ3;Q5JTJ3-2;Q5JTJ3-3	-0,7562945664393351	0,7562945664393351	0,003975840659870805	0,014972195027310089	12	Q5JTJ3;Q5JTJ3-2;Q5JTJ3-3	COA6	Cytochrome c oxidase assembly factor 6 homolog;Isoform 2 of Cytochrome c oxidase assembly factor 6 homolog;Isoform 3 of Cytochrome c oxidase assembly factor 6 homolog	COA6_HUMAN	4	-40,798508277490406	0,5920149172250959	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95347;O95347-2	O95347;O95347-2	-1,1079471446875961	1,1079471446875961	0,004053462426503435	0,015139120795223525	12	O95347;O95347-2	SMC2	Structural maintenance of chromosomes protein 2;Isoform 2 of Structural maintenance of chromosomes protein 2	SMC2_HUMAN	5	-53,60462644296919	0,4639537355703081	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8N9R8;Q8N9R8-2	Q8N9R8;Q8N9R8-2	-1,9332094410650804	1,9332094410650804	0,004094630010945979	0,015225980596047123	12	Q8N9R8;Q8N9R8-2	SCAI	Protein SCAI;Isoform 2 of Protein SCAI	SCAI_HUMAN	4	-73,81539840827689	0,2618460159172311	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9P2H3-3	Q9P2H3-3	-0,9088087378593983	0,9088087378593983	0,00416026729264979	0,015364855705683546	12	Q9P2H3-3	IFT80	Isoform IFT80-L of Intraflagellar transport protein 80 homolog	IFT80_HUMAN	3	-46,73752914275124	0,5326247085724876	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q13077;Q13077-2	Q13077;Q13077-2	-0,7491015015637829	0,7491015015637829	0,004291976461192149	0,015644168379930302	12	Q13077;Q13077-2	TRAF1	TNF receptor-associated factor 1;Isoform 2 of TNF receptor-associated factor 1	TRAF1_HUMAN	2	-40,502601302510875	0,5949739869748912	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O00562;O00562-2	O00562;O00562-2	-0,7602038291740745	0,7602038291740745	0,004475482888732188	0,015997192219468326	12	O00562;O00562-2	PITPNM1	Membrane-associated phosphatidylinositol transfer protein 1;Isoform 2 of Membrane-associated phosphatidylinositol transfer protein 1	PITM1_HUMAN	6	-40,95870908496667	0,5904129091503333	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P15559;P15559-2	P15559;P15559-2	0,6990149033647947	0,6990149033647947	0,004493013731229461	0,016009762172555238	12	P15559;P15559-2	NQO1	NAD(P)H dehydrogenase [quinone] 1;Isoform 2 of NAD(P)H dehydrogenase [quinone] 1	NQO1_HUMAN	19	62,339593191364685	1,6233959319136468	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P67775	P67775	-0,8168924567854656	0,8168924567854656	0,004515619764614374	0,016043866552378744	12	P67775	PPP2CA	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	PP2AA_HUMAN	1	-43,233663501723754	0,5676633649827625	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P22415;P22415-2	P22415;P22415-2	-0,8311716997508648	0,8311716997508648	0,0046349878742450714	0,016298892722635707	12	P22415;P22415-2	USF1	Upstream stimulatory factor 1;Isoform 2 of Upstream stimulatory factor 1	USF1_HUMAN	2	-43,792743614493986	0,5620725638550601	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H777	Q9H777	-0,7986593844134239	0,7986593844134239	0,004635747873904315	0,016298892722635707	11	Q9H777	ELAC1	Zinc phosphodiesterase ELAC protein 1	RNZ1_HUMAN	3	-42,51168639733186	0,5748831360266814	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q13503	Q13503	-0,856872725341915	0,856872725341915	0,004887095148722726	0,016785916294783213	12	Q13503	MED21	Mediator of RNA polymerase II transcription subunit 21	MED21_HUMAN	2	-44,785186801993525	0,5521481319800647	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P46736-2;P46736-3	P46736-2;P46736-3	1,1692793563443074	1,1692793563443074	0,005039554181432764	0,01708354949693365	8	P46736-2;P46736-3	BRCC3	Isoform 1 of Lys-63-specific deubiquitinase BRCC36;Isoform 3 of Lys-63-specific deubiquitinase BRCC36	BRCC3_HUMAN	1	124,89932893534595	2,2489932893534594	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P49006	P49006	-0,9901647115623347	0,9901647115623347	0,005065135015080564	0,017124938581161195	12	P49006	MARCKSL1	MARCKS-related protein	MRP_HUMAN	2	-49,657970342329016	0,5034202965767098	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H7L9	Q9H7L9	-0,6166004651801075	0,6166004651801075	0,005276420494213927	0,01743859441244315	12	Q9H7L9	SUDS3	Sin3 histone deacetylase corepressor complex component SDS3	SDS3_HUMAN	4	-34,77940377851115	0,6522059622148885	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4	0,5850322102476497	0,5850322102476497	0,0055247834857505415	0,017968585212085258	12	P15151;P15151-2;P15151-3;P15151-4	PVR	Poliovirus receptor;Isoform Beta of Poliovirus receptor;Isoform Gamma of Poliovirus receptor;Isoform Delta of Poliovirus receptor	PVR_HUMAN	2	50,007248019369044	1,5000724801936904	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P11137-4	P11137-4	-1,7037483078621347	1,7037483078621347	0,005562364105935481	0,018011815667315426	10	P11137-4	MAP2	Isoform 4 of Microtubule-associated protein 2	MTAP2_HUMAN	1	-69,3012526751551	0,30698747324844894	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96AD5	Q96AD5	1,4568056205691473	1,4568056205691473	0,005824442978333659	0,018513795272008606	12	Q96AD5	PNPLA2	Patatin-like phospholipase domain-containing protein 2	PLPL2_HUMAN	6	174,49989941220875	2,7449989941220876	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q6UX72	Q6UX72	-0,6273438208846563	0,6273438208846563	0,005869633078781835	0,0186001727643991	12	Q6UX72	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9	B3GN9_HUMAN	5	-35,26327985234807	0,6473672014765193	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UKL0	Q9UKL0	-0,9168130881712019	0,9168130881712019	0,00603680648723521	0,01889110762458752	12	Q9UKL0	RCOR1	REST corepressor 1	RCOR1_HUMAN	4	-47,03222134225717	0,5296777865774283	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96P53	Q96P53	-2,282474275678401	2,282474275678401	0,006179386079617096	0,01913212298157933	10	Q96P53	WDFY2	WD repeat and FYVE domain-containing protein 2	WDFY2_HUMAN	4	-79,44550653573849	0,20554493464261517	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O14929	O14929	-0,6245046365863708	0,6245046365863708	0,006232394603905171	0,01922318651136676	12	O14929	HAT1	Histone acetyltransferase type B catalytic subunit	HAT1_HUMAN	3	-35,13575431921836	0,6486424568078164	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UHN1	Q9UHN1	-0,6073316593526723	0,6073316593526723	0,006288348512739305	0,019319577328893604	12	Q9UHN1	POLG2	DNA polymerase subunit gamma-2, mitochondrial	DPOG2_HUMAN	4	-34,35903558239398	0,6564096441760602	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96HP4	Q96HP4	-0,9957661565193774	0,9957661565193774	0,006468860779258539	0,019653777731542733	11	Q96HP4	OXNAD1	Oxidoreductase NAD-binding domain-containing protein 1	OXND1_HUMAN	2	-49,85305064746998	0,5014694935253002	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05120	P05120	-1,7111102347380982	1,7111102347380982	0,006489484979886227	0,01969205932173704	12	P05120	SERPINB2	Plasminogen activator inhibitor 2	PAI2_HUMAN	4	-69,45750626560891	0,3054249373439108	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q14849;Q14849-2;Q14849-3	Q14849;Q14849-2;Q14849-3	-1,9458653364108298	1,9458653364108298	0,006495781664090755	0,019702997687915367	12	Q14849;Q14849-2;Q14849-3	STARD3	StAR-related lipid transfer protein 3;Isoform 2 of StAR-related lipid transfer protein 3;Isoform 3 of StAR-related lipid transfer protein 3	STAR3_HUMAN	4	-74,04409558158255	0,25955904418417436	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BPY8	Q9BPY8	-0,9642882299001254	0,9642882299001254	0,006565460377218916	0,019825155412414554	12	Q9BPY8	HOPX	Homeodomain-only protein	HOP_HUMAN	2	-48,74687877139227	0,5125312122860773	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q969R5;Q969R5-2;Q969R5-3	Q969R5;Q969R5-2;Q969R5-3	0,7272482027476324	0,7272482027476324	0,006628250224673777	0,01994673641512185	12	Q969R5;Q969R5-2;Q969R5-3	L3MBTL2	Lethal(3)malignant brain tumor-like protein 2;Isoform 2 of Lethal(3)malignant brain tumor-like protein 2;Isoform 3 of Lethal(3)malignant brain tumor-like protein 2	LMBL2_HUMAN	1	65,54784178782758	1,6554784178782758	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75508	O75508	0,8851409017635442	0,8851409017635442	0,006650365917163814	0,019982780761086043	12	O75508	CLDN11	Claudin-11	CLD11_HUMAN	1	84,69449957527053	1,8469449957527053	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P41208	P41208	-0,807510404860808	0,807510404860808	0,006805524381076854	0,02025907623307166	12	P41208	CETN2	Centrin-2	CETN2_HUMAN	3	-42,86330095196701	0,5713669904803299	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P36959	P36959	0,7749887888744293	0,7749887888744293	0,0070031964755250045	0,020565214147800846	12	P36959	GMPR	GMP reductase 1	GMPR1_HUMAN	3	71,11767538272929	1,7111767538272928	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P02533	P02533	-1,14181267939488	1,14181267939488	0,007090782168830938	0,020706109890347806	12	P02533	KRT14	Keratin, type I cytoskeletal 14	K1C14_HUMAN	16	-54,68101921820227	0,45318980781797724	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P56270;P56270-2;P56270-3	P56270;P56270-2;P56270-3	-1,452477044194387	1,452477044194387	0,007167084148051652	0,020823225784478018	12	P56270;P56270-2;P56270-3	MAZ	Myc-associated zinc finger protein;Isoform 2 of Myc-associated zinc finger protein;Isoform 3 of Myc-associated zinc finger protein	MAZ_HUMAN	5	-63,460647957093855	0,36539352042906154	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95864;O95864-3	O95864;O95864-3	-0,6804332309115863	0,6804332309115863	0,007294410968373019	0,021019944473637326	12	O95864;O95864-3	FADS2	Acyl-CoA 6-desaturase;Isoform 3 of Acyl-CoA 6-desaturase	FADS2_HUMAN	7	-37,60221297382239	0,6239778702617761	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	A1L4H1;A1L4H1-2	A1L4H1;A1L4H1-2	-1,031774089568547	1,031774089568547	0,007341795680855172	0,02109741169195772	12	A1L4H1;A1L4H1-2	SSC5D	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D;Isoform 2 of Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D	SRCRL_HUMAN	1	-51,08916802024734	0,48910831979752656	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96AJ1	Q96AJ1	-1,11169138423716	1,11169138423716	0,007453707023992068	0,021272216067424566	12	Q96AJ1	CLUAP1	Clusterin-associated protein 1	CLUA1_HUMAN	2	-53,724880661629925	0,4627511933837007	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P50748;P50748-2	P50748;P50748-2	-0,7470669776691718	0,7470669776691718	0,007481976170583734	0,021321614646152627	8	P50748;P50748-2	KNTC1	Kinetochore-associated protein 1;Isoform 2 of Kinetochore-associated protein 1	KNTC1_HUMAN	1	-40,418637423057326	0,5958136257694268	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05106;P05106-2;P05106-3	P05106;P05106-2;P05106-3	-0,5940525591206736	0,5940525591206736	0,00787336333730773	0,02192565161245417	12	P05106;P05106-2;P05106-3	ITGB3	Integrin beta-3;Isoform Beta-3B of Integrin beta-3;Isoform Beta-3C of Integrin beta-3	ITB3_HUMAN	8	-33,75206268397519	0,6624793731602481	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06732	P06732	1,2081489415145388	1,2081489415145388	0,008208952893617174	0,022432068060936824	6	P06732	CKM	Creatine kinase M-type	KCRM_HUMAN	1	131,04100798141175	2,3104100798141176	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O94875-7	O94875-7	-0,9502980326806336	0,9502980326806336	0,008447469548607185	0,022796127472475277	12	O94875-7	SORBS2	Isoform 7 of Sorbin and SH3 domain-containing protein 2	SRBS2_HUMAN	4	-48,24744598141222	0,5175255401858778	TLR10_Light	WT_Light	NaN	NaN	NaN
