Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_WO / WT_WO	Q16762	Q16762	-1,9246993643833887	1,9246993643833887	1,5770520529708137E-07	0,00022062958221061684	12	Q16762	TST	Thiosulfate sulfurtransferase	THTR_HUMAN	6	-73,6604859204449	0,26339514079555104	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P24752	P24752	-1,27289699502709	1,27289699502709	5,112408117493298E-07	0,0004768172637582083	12	P24752	ACAT1	Acetyl-CoA acetyltransferase, mitochondrial	THIL_HUMAN	9	-58,61720466902482	0,4138279533097517	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P02794	P02794	-1,0824906797600327	1,0824906797600327	1,094925880377543E-06	0,0005406357552875939	12	P02794	FTH1	Ferritin heavy chain	FRIH_HUMAN	12	-52,778711269632254	0,4722128873036775	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P68366;P68366-2	P68366;P68366-2	-0,674804931896061	0,674804931896061	1,0589494783552753E-06	0,0005406357552875939	12	P68366;P68366-2	TUBA4A	Tubulin alpha-4A chain;Isoform 2 of Tubulin alpha-4A chain	TBA4A_HUMAN	3	-37,3583088015384	0,626416911984616	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P00738	P00738	1,3158985877291147	1,3158985877291147	1,8549940607817003E-06	0,000655244756608348	12	P00738	HP	Haptoglobin	HPT_HUMAN	15	148,95734634584653	2,4895734634584654	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O15382	O15382	-2,141245202539304	2,141245202539304	2,1771352214723954E-06	0,000676847149964418	12	O15382	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	BCAT2_HUMAN	4	-77,33159485907927	0,22668405140920725	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P09936	P09936	2,5953898170177454	2,5953898170177454	2,097660906305314E-06	0,000676847149964418	12	P09936	UCHL1	Ubiquitin carboxyl-terminal hydrolase isozyme L1	UCHL1_HUMAN	7	504,3523085020304	6,043523085020304	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P55899	P55899	1,874814066352448	1,874814066352448	2,949881124168616E-06	0,0007987516824603665	12	P55899	FCGRT	IgG receptor FcRn large subunit p51	FCGRN_HUMAN	1	266,7543471616774	3,6675434716167743	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P09874	P09874	-0,855030328643448	0,855030328643448	3,110500611046678E-06	0,0008159231915351818	12	P09874	PARP1	Poly [ADP-ribose] polymerase 1	PARP1_HUMAN	4	-44,71462956707438	0,5528537043292562	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q07955;Q07955-2;Q07955-3	Q07955;Q07955-2;Q07955-3	-1,1262637750515554	1,1262637750515554	3,7941776521263878E-06	0,0009099522060556828	12	Q07955;Q07955-2;Q07955-3	SRSF1	Serine/arginine-rich splicing factor 1;Isoform ASF-2 of Serine/arginine-rich splicing factor 1;Isoform ASF-3 of Serine/arginine-rich splicing factor 1	SRSF1_HUMAN	4	-54,189944210456595	0,4581005578954341	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O15247	O15247	-3,1582996724735586	3,1582996724735586	4,3386328355891835E-06	0,0010090336740434735	12	O15247	CLIC2	Chloride intracellular channel protein 2	CLIC2_HUMAN	6	-88,7989931380408	0,11201006861959206	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P08582	P08582	1,2302470685033322	1,2302470685033322	6,476683271520806E-06	0,0010673570367080779	12	P08582	MELTF	Melanotransferrin	TRFM_HUMAN	18	134,6071640177802	2,346071640177802	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P10643	P10643	-2,169463388737561	2,169463388737561	7,4011011482032884E-06	0,0010673570367080779	12	P10643	C7	Complement component C7	CO7_HUMAN	38	-77,77066629468348	0,22229333705316529	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P24593	P24593	1,22032189575723	1,22032189575723	6,666578678226226E-06	0,0010673570367080779	12	P24593	IGFBP5	Insulin-like growth factor-binding protein 5	IBP5_HUMAN	14	132,99869842884053	2,3299869842884053	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6P587;Q6P587-2;Q6P587-3	Q6P587;Q6P587-2;Q6P587-3	-1,332278698555656	1,332278698555656	6,2877650399175595E-06	0,0010673570367080779	12	Q6P587;Q6P587-2;Q6P587-3	FAHD1	Acylpyruvase FAHD1, mitochondrial;Isoform 2 of Acylpyruvase FAHD1, mitochondrial;Isoform 3 of Acylpyruvase FAHD1, mitochondrial	FAHD1_HUMAN	8	-60,28595266091061	0,3971404733908938	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43865	O43865	-0,7612986828515887	0,7612986828515887	9,43461918551432E-06	0,001147762734591043	12	O43865	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	SAHH2_HUMAN	7	-41,00349821280054	0,5899650178719946	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96LW7;Q96LW7-2	Q96LW7;Q96LW7-2	-1,7878069450441656	1,7878069450441656	1,196248495526385E-05	0,0012873474194164713	12	Q96LW7;Q96LW7-2	CARD19	Caspase recruitment domain-containing protein 19;Isoform 2 of Caspase recruitment domain-containing protein 19	CAR19_HUMAN	4	-71,03880464763215	0,2896119535236786	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P43121	P43121	1,240008119384626	1,240008119384626	1,3110333582982195E-05	0,0012961537934412487	12	P43121	MCAM	Cell surface glycoprotein MUC18	MUC18_HUMAN	12	136,19986159811273	2,3619986159811273	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96AY3	Q96AY3	-0,6663506379838301	0,6663506379838301	1,597486233185488E-05	0,0013989217089086672	12	Q96AY3	FKBP10	Peptidyl-prolyl cis-trans isomerase FKBP10	FKB10_HUMAN	23	-36,990146431836514	0,6300985356816349	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P98095-2	P98095-2	1,8994286629666874	1,8994286629666874	1,8443718233930707E-05	0,0014855482825250298	12	P98095-2	FBLN2	Isoform 2 of Fibulin-2	FBLN2_HUMAN	22	273,06542574268644	3,7306542574268646	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P21695	P21695	-2,2377332899766977	2,2377332899766977	1,9067415614666044E-05	0,0015083626934508053	12	P21695	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic	GPDA_HUMAN	17	-78,79808166263827	0,21201918337361741	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O14950;P19105	O14950;P19105	0,7293399877952315	0,7293399877952315	2,0448095479277287E-05	0,0015247059636076356	12	O14950;P19105	MYL12B;MYL12A	Myosin regulatory light chain 12B;Myosin regulatory light chain 12A	ML12B_HUMAN;ML12A_HUMAN	6	65,78804616751101	1,6578804616751102	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UBY9	Q9UBY9	1,1971164672102659	1,1971164672102659	2,810677718886964E-05	0,0018009792955982575	12	Q9UBY9	HSPB7	Heat shock protein beta-7	HSPB7_HUMAN	8	129,28094600135137	2,2928094600135136	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P40926	P40926	-0,945495665014785	0,945495665014785	2,8767755275879074E-05	0,0018238003385118299	12	P40926	MDH2	Malate dehydrogenase, mitochondrial	MDHM_HUMAN	20	-48,074887748970994	0,51925112251029	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14195	Q14195	-0,8048141741203607	0,8048141741203607	2,968940429837336E-05	0,0018260500473845727	12	Q14195	DPYSL3	Dihydropyrimidinase-related protein 3	DPYL3_HUMAN	12	-42,75641920353256	0,5724358079646744	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05387	P05387	-1,0069615528670257	1,0069615528670257	3,520527683859464E-05	0,0019193856253570901	12	P05387	RPLP2	60S acidic ribosomal protein P2	RLA2_HUMAN	7	-50,240687864790566	0,49759312135209427	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8N4Q1;Q8N4Q1-2	Q8N4Q1;Q8N4Q1-2	-0,7640615437363448	0,7640615437363448	3,842043668092529E-05	0,0020302159817547536	12	Q8N4Q1;Q8N4Q1-2	CHCHD4	Mitochondrial intermembrane space import and assembly protein 40;Isoform 2 of Mitochondrial intermembrane space import and assembly protein 40	MIA40_HUMAN	5	-41,11637248268336	0,5888362751731664	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3	-0,88153656206015	0,88153656206015	4,121675390389603E-05	0,0020968086804200197	12	P04424;P04424-2;P04424-3	ASL	Argininosuccinate lyase;Isoform 2 of Argininosuccinate lyase;Isoform 3 of Argininosuccinate lyase	ARLY_HUMAN	5	-45,72109815639814	0,5427890184360186	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q04837	Q04837	-0,7687766344485462	0,7687766344485462	4,290987316835613E-05	0,0021502582978596995	12	Q04837	SSBP1	Single-stranded DNA-binding protein, mitochondrial	SSBP_HUMAN	8	-41,30850486673552	0,5869149513326448	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9P258	Q9P258	-1,6204795114120643	1,6204795114120643	4,5503863289133994E-05	0,0021866162020890705	10	Q9P258	RCC2	Protein RCC2	RCC2_HUMAN	6	-67,47726505647856	0,3252273494352145	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UM47	Q9UM47	1,8323132840048373	1,8323132840048373	4,577920303442056E-05	0,0021866162020890705	12	Q9UM47	NOTCH3	Neurogenic locus notch homolog protein 3	NOTC3_HUMAN	24	256,1076143593333	3,5610761435933327	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P09493-3	P09493-3	1,7943674802124054	1,7943674802124054	4,730221456588329E-05	0,002205859939255691	12	P09493-3	TPM1	Isoform 3 of Tropomyosin alpha-1 chain	TPM1_HUMAN	36	246,86336645334848	3,4686336645334848	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P04179	P04179	-1,7206644957236383	1,7206644957236383	5,009800010949102E-05	0,002235940729939847	12	P04179	SOD2	Superoxide dismutase [Mn], mitochondrial	SODM_HUMAN	11	-69,65910592263182	0,3034089407736817	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P06276	P06276	-3,2483567730512286	3,2483567730512286	4,953910131738038E-05	0,002235940729939847	12	P06276	BCHE	Cholinesterase	CHLE_HUMAN	17	-89,47681574553795	0,10523184254462059	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P52815	P52815	-1,2828123700229668	1,2828123700229668	4,966800367585204E-05	0,002235940729939847	12	P52815	MRPL12	39S ribosomal protein L12, mitochondrial	RM12_HUMAN	5	-58,90064579852504	0,4109935420147496	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13740;Q13740-2	Q13740;Q13740-2	0,929003207555489	0,929003207555489	5,1594765964059074E-05	0,0022602898445150898	12	Q13740;Q13740-2	ALCAM	CD166 antigen;Isoform 2 of CD166 antigen	CD166_HUMAN	18	90,39600500800515	1,9039600500800515	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P09493-6	P09493-6	3,0844247643774336	3,0844247643774336	5,342913232582535E-05	0,002270070762959235	12	P09493-6	TPM1	Isoform 6 of Tropomyosin alpha-1 chain	TPM1_HUMAN	7	748,2119241006981	8,48211924100698	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	A0A0B4J2D5;P0DPI2	A0A0B4J2D5;P0DPI2	-0,9362853041915473	0,9362853041915473	6,0260219089111615E-05	0,002341297728606834	12	A0A0B4J2D5;P0DPI2	GATD3B;GATD3A	Glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial;Glutamine amidotransferase-like class 1 domain-containing protein 3A, mitochondrial	GAL3B_HUMAN;GAL3A_HUMAN	8	-47,74233037322747	0,5225766962677253	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NPJ3	Q9NPJ3	-1,4420320674365248	1,4420320674365248	6,0805683206610655E-05	0,002341297728606834	12	Q9NPJ3	ACOT13	Acyl-coenzyme A thioesterase 13	ACO13_HUMAN	2	-63,19514653304603	0,36804853466953974	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P37840;P37840-2	P37840;P37840-2	-5,097386407020289	5,097386407020289	6,845846720281268E-05	0,0024984364073930856	11	P37840;P37840-2	SNCA	Alpha-synuclein;Isoform 2-4 of Alpha-synuclein	SYUA_HUMAN	5	-97,07898496752617	0,02921015032473824	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P07951-2	P07951-2	2,055552554436243	2,055552554436243	7,09514087099705E-05	0,002517498062597719	12	P07951-2	TPM2	Isoform 2 of Tropomyosin beta chain	TPM2_HUMAN	8	315,70282565959087	4,1570282565959085	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P43490	P43490	-1,0424925649739816	1,0424925649739816	7,702633999105234E-05	0,002545018895893177	12	P43490	NAMPT	Nicotinamide phosphoribosyltransferase	NAMPT_HUMAN	16	-51,45120358403642	0,4854879641596358	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P14406	P14406	-0,760719830257255	0,760719830257255	7,99479160521317E-05	0,0025718393645499777	10	P14406	COX7A2	Cytochrome c oxidase subunit 7A2, mitochondrial	CX7A2_HUMAN	2	-40,97982229438173	0,5902017770561827	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00151	O00151	1,118211544655934	1,118211544655934	8,165038655949757E-05	0,002615928796871842	12	O00151	PDLIM1	PDZ and LIM domain protein 1	PDLI1_HUMAN	17	117,07770248969567	2,1707770248969567	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P26368;P26368-2	P26368;P26368-2	-1,1156775638192085	1,1156775638192085	8,461431972089849E-05	0,002642389711846811	12	P26368;P26368-2	U2AF2	Splicing factor U2AF 65 kDa subunit;Isoform 2 of Splicing factor U2AF 65 kDa subunit	U2AF2_HUMAN	6	-53,85256276460903	0,4614743723539096	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UEY8;Q9UEY8-2	Q9UEY8;Q9UEY8-2	-0,9918052219354019	0,9918052219354019	8,63469838084472E-05	0,0026549325351212668	12	Q9UEY8;Q9UEY8-2	ADD3	Gamma-adducin;Isoform 1 of Gamma-adducin	ADDG_HUMAN	7	-49,715182491854094	0,5028481750814591	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95479;O95479-2	O95479;O95479-2	-1,3802117507711484	1,3802117507711484	9,763159707423497E-05	0,002843431886212159	12	O95479;O95479-2	H6PD	GDH/6PGL endoplasmic bifunctional protein;Isoform 2 of GDH/6PGL endoplasmic bifunctional protein	G6PE_HUMAN	19	-61,58375940420009	0,3841624059579991	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q92688;Q92688-2	Q92688;Q92688-2	-1,810101684417403	1,810101684417403	9,789752384028044E-05	0,002843431886212159	12	Q92688;Q92688-2	ANP32B	Acidic leucine-rich nuclear phosphoprotein 32 family member B;Isoform 2 of Acidic leucine-rich nuclear phosphoprotein 32 family member B	AN32B_HUMAN	4	-71,4829171227799	0,28517082877220096	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P23141;P23141-2;P23141-3	P23141;P23141-2;P23141-3	-1,617571814286005	1,617571814286005	0,000100295737690422	0,0028930667428639254	12	P23141;P23141-2;P23141-3	CES1	Liver carboxylesterase 1;Isoform 2 of Liver carboxylesterase 1;Isoform 3 of Liver carboxylesterase 1	EST1_HUMAN	10	-67,4116506184603	0,325883493815397	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05362	P05362	-1,1631058413205941	1,1631058413205941	0,00010431045573405502	0,0029680744590903658	10	P05362	ICAM1	Intercellular adhesion molecule 1	ICAM1_HUMAN	5	-55,344983555879445	0,4465501644412055	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96DB5;Q96DB5-2	Q96DB5;Q96DB5-2	-0,743078800230096	0,743078800230096	0,00011498050756519903	0,0031234510695866686	12	Q96DB5;Q96DB5-2	RMDN1	Regulator of microtubule dynamics protein 1;Isoform 2 of Regulator of microtubule dynamics protein 1	RMD1_HUMAN	9	-40,253703198415415	0,5974629680158459	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P20674	P20674	-1,176433068929898	1,176433068929898	0,00011699143051997364	0,0031374634753503472	12	P20674	COX5A	Cytochrome c oxidase subunit 5A, mitochondrial	COX5A_HUMAN	1	-55,75559507255319	0,4424440492744682	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q7Z3B1	Q7Z3B1	0,8300645468738654	0,8300645468738654	0,0001251316326496108	0,0032023015989659544	12	Q7Z3B1	NEGR1	Neuronal growth regulator 1	NEGR1_HUMAN	10	77,77648986152323	1,7777648986152323	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q7Z5R6	Q7Z5R6	-0,645461371514618	0,645461371514618	0,0001257834597699072	0,0032082765708850297	12	Q7Z5R6	APBB1IP	Amyloid beta A4 precursor protein-binding family B member 1-interacting protein	AB1IP_HUMAN	12	-36,07116854125761	0,6392883145874239	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P61289;P61289-2;P61289-3	P61289;P61289-2;P61289-3	-1,4806751309269124	1,4806751309269124	0,00013247811227040234	0,003290003770407566	12	P61289;P61289-2;P61289-3	PSME3	Proteasome activator complex subunit 3;Isoform 2 of Proteasome activator complex subunit 3;Isoform 3 of Proteasome activator complex subunit 3	PSME3_HUMAN	6	-64,16789090014139	0,35832109099858617	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P25391	P25391	-0,903876792249981	0,903876792249981	0,0001345275038448625	0,0032906923702484374	12	P25391	LAMA1	Laminin subunit alpha-1	LAMA1_HUMAN	27	-46,55513638395479	0,5344486361604521	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P25788;P25788-2	P25788;P25788-2	-0,7008528564325514	0,7008528564325514	0,0001385139050001491	0,0033307753161332244	12	P25788;P25788-2	PSMA3	Proteasome subunit alpha type-3;Isoform 2 of Proteasome subunit alpha type-3	PSA3_HUMAN	8	-38,479158439580274	0,6152084156041973	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P30740	P30740	-1,1053035408786156	1,1053035408786156	0,00013927831021715056	0,0033307753161332244	12	P30740	SERPINB1	Leukocyte elastase inhibitor	ILEU_HUMAN	8	-53,519533318865896	0,4648046668113411	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P00325	P00325	-0,7764413961254449	0,7764413961254449	0,00014425324198719602	0,0034108780654662626	12	P00325	ADH1B	All-trans-retinol dehydrogenase [NAD(+)] ADH1B	ADH1B_HUMAN	19	-41,61949466241608	0,5838050533758392	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UMF0	Q9UMF0	-1,217046318065525	1,217046318065525	0,00014519546444452956	0,0034235132824364635	12	Q9UMF0	ICAM5	Intercellular adhesion molecule 5	ICAM5_HUMAN	12	-56,98374953849328	0,4301625046150673	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3	-1,4598260661039564	1,4598260661039564	0,00015044698517548504	0,003459638054789798	12	P08236;P08236-2;P08236-3	GUSB	Beta-glucuronidase;Isoform 2 of Beta-glucuronidase;Isoform 3 of Beta-glucuronidase	BGLR_HUMAN	7	-63,64630446459072	0,36353695535409275	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05019;P05019-4	P05019;P05019-4	-1,4075576955417937	1,4075576955417937	0,00015524811206229407	0,0034722729945707285	12	P05019;P05019-4	IGF1	Insulin-like growth factor I;Isoform 4 of Insulin-like growth factor I	IGF1_HUMAN	3	-62,3050724427778	0,376949275572222	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P13861;P13861-2	P13861;P13861-2	-1,0685801537670627	1,0685801537670627	0,00015527583710424876	0,0034722729945707285	12	P13861;P13861-2	PRKAR2A	cAMP-dependent protein kinase type II-alpha regulatory subunit;Isoform 2 of cAMP-dependent protein kinase type II-alpha regulatory subunit	KAP2_HUMAN	12	-52,321199497132	0,47678800502868	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13642-1;Q13642-4;Q13642-5	Q13642-1;Q13642-4;Q13642-5	1,3410403761439882	1,3410403761439882	0,00015569848724220975	0,0034722729945707285	12	Q13642-1;Q13642-4;Q13642-5	FHL1	Isoform 1 of Four and a half LIM domains protein 1;Isoform 4 of Four and a half LIM domains protein 1;Isoform 5 of Four and a half LIM domains protein 1	FHL1_HUMAN	14	153,33394060372098	2,53333940603721	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P30048;P30048-2	P30048;P30048-2	-1,347129486733611	1,347129486733611	0,00017097378720093792	0,0036047485049767697	12	P30048;P30048-2	PRDX3	Thioredoxin-dependent peroxide reductase, mitochondrial;Isoform 2 of Thioredoxin-dependent peroxide reductase, mitochondrial	PRDX3_HUMAN	10	-60,69266351700344	0,3930733648299656	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P15121	P15121	-0,7225871469802674	0,7225871469802674	0,00018046592775476035	0,0036667727323521537	12	P15121	AKR1B1	Aldo-keto reductase family 1 member B1	ALDR_HUMAN	12	-39,399027406154815	0,6060097259384518	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y5J9	Q9Y5J9	-0,8037204573789403	0,8037204573789403	0,00019220540650574804	0,003769561173386096	12	Q9Y5J9	TIMM8B	Mitochondrial import inner membrane translocase subunit Tim8 B	TIM8B_HUMAN	3	-42,713006008955745	0,5728699399104425	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NZ08;Q9NZ08-2	Q9NZ08;Q9NZ08-2	-0,911358392556476	0,911358392556476	0,00019890968809193195	0,003847115027289578	12	Q9NZ08;Q9NZ08-2	ERAP1	Endoplasmic reticulum aminopeptidase 1;Isoform 2 of Endoplasmic reticulum aminopeptidase 1	ERAP1_HUMAN	37	-46,831576031590096	0,5316842396840991	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8WWI1;Q8WWI1-2;Q8WWI1-3;Q8WWI1-4	Q8WWI1;Q8WWI1-2;Q8WWI1-3;Q8WWI1-4	1,1578265920645094	1,1578265920645094	0,00020029515638648446	0,003857455315886132	12	Q8WWI1;Q8WWI1-2;Q8WWI1-3;Q8WWI1-4	LMO7	LIM domain only protein 7;Isoform 2 of LIM domain only protein 7;Isoform 3 of LIM domain only protein 7;Isoform 4 of LIM domain only protein 7	LMO7_HUMAN	14	123,12104432356996	2,2312104432356996	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P61925	P61925	-1,4187512759759675	1,4187512759759675	0,00020538283623839168	0,0039341080755829596	11	P61925	PKIA	cAMP-dependent protein kinase inhibitor alpha	IPKA_HUMAN	2	-62,59640812941261	0,374035918705874	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q63HR2;Q63HR2-4;Q63HR2-6	Q63HR2;Q63HR2-4;Q63HR2-6	-0,66984220012641	0,66984220012641	0,00020542102743594583	0,0039341080755829596	12	Q63HR2;Q63HR2-4;Q63HR2-6	TNS2	Tensin-2;Isoform 4 of Tensin-2;Isoform 6 of Tensin-2	TNS2_HUMAN	14	-37,14245638370834	0,6285754361629166	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q16836	Q16836	-1,1348774213355506	1,1348774213355506	0,0002080994628743898	0,003960968007636345	12	Q16836	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	HCDH_HUMAN	12	-54,46263940038696	0,4553736059961304	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75390	O75390	-1,01655904383745	1,01655904383745	0,00021774799806866028	0,003994760140079972	12	O75390	CS	Citrate synthase, mitochondrial	CISY_HUMAN	9	-50,57061176361475	0,4942938823638526	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14192	Q14192	1,4976342637578306	1,4976342637578306	0,00022545161235252998	0,004052617260377499	12	Q14192	FHL2	Four and a half LIM domains protein 2	FHL2_HUMAN	14	182,3792860992008	2,823792860992008	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8IUX7	Q8IUX7	1,8496693099483945	1,8496693099483945	0,00023066208767183593	0,004074264922151798	10	Q8IUX7	AEBP1	Adipocyte enhancer-binding protein 1	AEBP1_HUMAN	4	260,41756178747505	3,6041756178747506	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43390;O43390-2	O43390;O43390-2	-0,8011524669881276	0,8011524669881276	0,00023769839552528472	0,0040914549473060864	12	O43390;O43390-2	HNRNPR	Heterogeneous nuclear ribonucleoprotein R;Isoform 2 of Heterogeneous nuclear ribonucleoprotein R	HNRPR_HUMAN	24	-42,61094462150482	0,5738905537849518	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9HCU0	Q9HCU0	1,1295390864099495	1,1295390864099495	0,00024069883049965225	0,004098227146478867	12	Q9HCU0	CD248	Endosialin	CD248_HUMAN	11	118,7888302207654	2,187888302207654	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P00751	P00751	-1,0074940109341812	1,0074940109341812	0,0002531261242180466	0,0041743431958473146	12	P00751	CFB	Complement factor B	CFAB_HUMAN	19	-50,25904923554534	0,49740950764454667	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q01638;Q01638-2	Q01638;Q01638-2	2,6151479756943625	2,6151479756943625	0,0002618633738267576	0,004235223814839698	12	Q01638;Q01638-2	IL1RL1	Interleukin-1 receptor-like 1;Isoform B of Interleukin-1 receptor-like 1	ILRL1_HUMAN	9	512,6860381696483	6,126860381696483	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P49327	P49327	-1,3079857062845843	1,3079857062845843	0,00026983608369873167	0,00431429349822315	12	P49327	FASN	Fatty acid synthase	FAS_HUMAN	57	-59,611560967042855	0,4038843903295714	TLR10_WO	WT_WO	NaN	NaN	NaN
