"logFC","AveExpr","t","P.Value","B","gene","count","sca.t","sca.P.Value","qvalue","sca.qvalue"
19.6489822436702,-5.56405770122487,27.417675124481,3.29952331834706e-17,19.8293081117728,"FRA10AC1",1,28.3821374700954,1.24086301934701e-17,2.12797234638063e-13,7.98779875835296e-14
17.8827774717956,-7.35809168062599,23.2458172229682,7.85912523600412e-16,18.7500288426469,"HRNR",1,26.5861094292205,4.44144906036486e-17,2.53430564893493e-12,1.42954543477088e-13
16.2753613350022,-16.3974793117947,4.11205584690195,0.000552138882808507,-0.102600351151529,"TENT5A",1,20.3733621437747,7.5847399747047e-15,0.142437092951548,1.6275064372606e-11
24.9813135269678,-7.63872096650231,6.36736931101421,3.43726399734507e-06,4.38836757998868,"APH1B",3,6.44207500485732,2.7787843239963e-06,0.00738935297399697,0.00447196218012624
-15.440395657913,-8.08343085114991,-5.59074544946493,1.8699163382094e-05,2.91154226468404,"JMJD7",2,-5.70679039303155,1.38566511267276e-05,0.0280442880781107,0.0149350061252151
25.1476096378549,-11.2169964497815,5.49270629497584,2.32733770228582e-05,2.7188128449111,"CLN6",1,5.67741016475977,1.47952661883047e-05,0.0280442880781107,0.0149350061252151
27.4191944624637,-11.7272279485622,5.44169972567601,2.60904092905774e-05,2.61802972450232,"MAP3K6",1,5.63570481801332,1.62405290225729e-05,0.0280442880781107,0.0149350061252151
24.3852059043591,-11.0923298544695,5.23612008511512,4.14617878089219e-05,2.20843346462894,"STXBP6",1,5.39803787500801,2.77220924368201e-05,0.033748747350516,0.0223069037529932
-28.1239520250194,-9.63066448852742,-5.23186292280027,4.18632428329923e-05,2.19989618457518,"ANKRD30B",1,-5.30669515059976,3.40996386714227e-05,0.033748747350516,0.0243899292663453
23.7397848323177,-13.0052799952321,4.86992729941286,9.55351694856829e-05,1.46667307672118,"ING2",1,5.20912684131027,4.25783963483865e-05,0.0587256603571378,0.0274089610361086
19.9234593733451,-9.71932899417074,5.03344632250263,6.57169325644525e-05,1.79967141921237,"ZNF687",2,5.14993065677772,4.87401814380393e-05,0.0470922620881197,0.0285231660034883
21.0800244118836,-12.2144989398638,4.76147520058696,0.000122577130266802,1.24441584532582,"PHF20",1,5.03237679381334,6.38038407804265e-05,0.0608108221749772,0.0342270011689284
0.717390373166418,2.27137263855656,4.84753126030712,0.000100574346066321,1.42086209282334,"EIF3D",18,4.89200620656838,8.81349841137079e-05,0.0587256603571378,0.040718444233246
1.72203316913385,-1.41327121781376,4.8114408383997,0.000109268348000823,1.34694303197481,"PRPF38A",7,4.88994243726233,8.85555814011458e-05,0.0587256603571378,0.040718444233246
17.9949323728022,-12.9015469878062,4.34390960150017,0.000322061786297755,0.380558015056992,"REXO4",1,4.74564525429905,0.000123623399147935,0.0944128906104178,0.0498103069909609
-18.8323551449921,-12.7090832251639,-4.40124500807972,0.000281924719829323,0.499770546993216,"CFAP54",1,-4.74501389120934,0.000123804356713963,0.0909113150105647,0.0498103069909609
